epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,65.6899,0.84627,0.68234,0.99056,0.8182,0.70416,0.80572,0.66694,0.73836,0.51971,0.9475,4.76e-06,4.76e-06,4.76e-06
2,130.707,0.85001,0.66998,1.01779,0.8023,0.73886,0.81318,0.67448,0.71177,0.4837,0.92396,9.64971e-06,9.64971e-06,9.64971e-06
3,197.257,0.81264,0.58582,1.00834,0.85661,0.7595,0.83479,0.69482,0.68962,0.45324,0.9069,1.33613e-05,1.33613e-05,1.33613e-05
4,262.758,0.80459,0.5533,0.99139,0.88426,0.76534,0.84218,0.69933,0.69034,0.4477,0.90708,1.58948e-05,1.58948e-05,1.58948e-05
5,322.963,0.73239,0.4848,0.98725,0.87289,0.79202,0.8534,0.70719,0.67858,0.41174,0.90931,1.72502e-05,1.72502e-05,1.72502e-05
6,389.143,0.75552,0.50148,0.96523,0.88045,0.79496,0.85867,0.71554,0.65953,0.39938,0.89637,1.74276e-05,1.74276e-05,1.74276e-05
7,453.517,0.76246,0.48857,0.96248,0.90649,0.79026,0.86348,0.72302,0.64377,0.38719,0.88971,1.64268e-05,1.64268e-05,1.64268e-05
8,520.518,0.73594,0.45922,0.94156,0.90893,0.79317,0.86716,0.73351,0.63426,0.36709,0.88525,1.42479e-05,1.42479e-05,1.42479e-05
9,585.549,0.74127,0.46821,0.94267,0.90755,0.79849,0.86989,0.73871,0.62725,0.36126,0.88223,1.08909e-05,1.08909e-05,1.08909e-05
10,651.892,0.722,0.45415,0.94018,0.91283,0.79682,0.87223,0.74043,0.62076,0.35844,0.87949,6.35579e-06,6.35579e-06,6.35579e-06
