epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.27581,0.99585,1.24336,1.15506,0.75553,0.71342,0.76959,0.60117,0.81263,0.6551,0.94775,2.142e-05,2.142e-05,2.142e-05
2,12.8123,1.05378,1.12178,1.1463,0.78338,0.71708,0.77815,0.60305,0.81246,0.71077,0.94569,4.18505e-05,4.18505e-05,4.18505e-05
3,23.9206,1.03194,0.98132,1.13261,0.78161,0.739,0.78968,0.61724,0.80205,0.6744,0.94588,6.00426e-05,6.00426e-05,6.00426e-05
4,35.1556,0.98779,0.88593,1.07098,0.79349,0.733,0.79404,0.61581,0.80506,0.6326,0.94878,7.59964e-05,7.59964e-05,7.59964e-05
5,42.3692,0.97495,0.8699,1.08105,0.8083,0.73312,0.79674,0.62439,0.80408,0.60944,0.94418,8.97117e-05,8.97117e-05,8.97117e-05
6,52.3611,0.9296,0.80677,1.09219,0.80355,0.75263,0.80786,0.63707,0.77849,0.59242,0.93475,8.95475e-05,8.95475e-05,8.95475e-05
7,62.0345,0.97012,0.86391,1.10015,0.82677,0.75308,0.81286,0.64778,0.77434,0.57149,0.93623,8.3657e-05,8.3657e-05,8.3657e-05
8,67.1886,0.89833,0.80633,1.07234,0.8267,0.76889,0.82523,0.66088,0.75403,0.54598,0.93246,7.77665e-05,7.77665e-05,7.77665e-05
9,71.1109,0.91054,0.80893,1.03539,0.8809,0.74393,0.8284,0.66835,0.73187,0.53155,0.92668,7.1876e-05,7.1876e-05,7.1876e-05
10,74.9918,0.86767,0.76465,1.05904,0.88132,0.75946,0.83939,0.67878,0.72388,0.52079,0.92233,6.59855e-05,6.59855e-05,6.59855e-05
11,85.1119,0.83657,0.71073,0.99034,0.87962,0.76722,0.84325,0.68067,0.71646,0.5238,0.91866,6.0095e-05,6.0095e-05,6.0095e-05
12,89.0495,0.85903,0.68071,1.00658,0.85925,0.76715,0.84474,0.6884,0.71542,0.51466,0.91617,5.42045e-05,5.42045e-05,5.42045e-05
13,92.9006,0.78926,0.64799,0.95462,0.88337,0.74734,0.84605,0.6948,0.71148,0.50888,0.91222,4.8314e-05,4.8314e-05,4.8314e-05
14,96.86,0.81791,0.64127,1.00623,0.88408,0.75481,0.84994,0.70044,0.70318,0.49759,0.90707,4.24235e-05,4.24235e-05,4.24235e-05
15,100.785,0.78273,0.63802,0.99105,0.89351,0.75714,0.84694,0.70282,0.70382,0.49564,0.90258,3.6533e-05,3.6533e-05,3.6533e-05
16,104.715,0.79581,0.59682,0.95919,0.89745,0.75533,0.84758,0.70436,0.70062,0.50124,0.90164,3.06425e-05,3.06425e-05,3.06425e-05
17,108.65,0.81462,0.59658,0.97728,0.89437,0.75869,0.85083,0.70614,0.69432,0.50682,0.89854,2.4752e-05,2.4752e-05,2.4752e-05
18,112.585,0.79339,0.57775,0.96353,0.89894,0.76445,0.85284,0.7097,0.69055,0.50331,0.89734,1.88615e-05,1.88615e-05,1.88615e-05
19,116.482,0.78625,0.67215,0.97227,0.90122,0.76415,0.85472,0.71129,0.68972,0.50028,0.89504,1.2971e-05,1.2971e-05,1.2971e-05
20,120.462,0.7478,0.52496,0.9284,0.90447,0.76996,0.85401,0.71301,0.68528,0.4984,0.89285,7.0805e-06,7.0805e-06,7.0805e-06
