epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.53149,1.20637,1.3052,1.13668,0.64598,0.54737,0.58862,0.43831,1.04847,0.95694,1.02977,9.52e-06,9.52e-06,9.52e-06
2,9.22198,1.18608,1.3327,1.14368,0.75,0.50032,0.60222,0.45227,1.04118,0.92509,1.02719,1.82272e-05,1.82272e-05,1.82272e-05
3,10.8383,1.16921,1.21464,1.14045,0.62901,0.58052,0.60456,0.45654,1.03545,0.90804,1.02432,2.48139e-05,2.48139e-05,2.48139e-05
4,12.4729,1.16874,1.25249,1.12833,0.76195,0.51502,0.61753,0.46509,1.02205,0.89101,1.01609,2.928e-05,2.928e-05,2.928e-05
5,14.1329,1.08436,1.16656,1.11043,0.65522,0.59314,0.62755,0.47072,1.00786,0.8862,1.00655,3.16254e-05,3.16254e-05,3.16254e-05
6,15.7261,1.16585,1.19698,1.13777,0.64554,0.57934,0.63431,0.47821,1.00293,0.88404,1.00281,3.18503e-05,3.18503e-05,3.18503e-05
7,17.4248,1.14865,1.13217,1.1097,0.65613,0.59243,0.64627,0.48441,0.99972,0.86963,1.00032,2.99547e-05,2.99547e-05,2.99547e-05
8,18.9913,1.09908,1.07303,1.0867,0.66907,0.58651,0.65721,0.49801,0.99539,0.85434,0.99574,2.59384e-05,2.59384e-05,2.59384e-05
9,20.5763,1.16075,1.10954,1.11714,0.70049,0.57387,0.65586,0.49793,0.9933,0.84273,0.9942,1.98016e-05,1.98016e-05,1.98016e-05
10,22.1737,1.10369,1.0033,1.09062,0.70219,0.58262,0.66016,0.5018,0.9914,0.8366,0.99297,1.15442e-05,1.15442e-05,1.15442e-05
