epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,46.5979,0.82328,0.64747,0.99825,0.82741,0.71096,0.80908,0.66808,0.75169,0.52932,0.93864,5.95e-06,5.95e-06,5.95e-06
2,90.244,0.84448,0.63945,1.01866,0.78211,0.77661,0.82009,0.67082,0.75037,0.51002,0.9352,1.17941e-05,1.17941e-05,1.17941e-05
3,135.077,0.79947,0.55811,0.98894,0.88907,0.73319,0.83421,0.68282,0.74732,0.49156,0.92936,1.62245e-05,1.62245e-05,1.62245e-05
4,181.356,0.803,0.54691,0.97737,0.87335,0.74131,0.84038,0.69267,0.72383,0.47467,0.91633,1.92411e-05,1.92411e-05,1.92411e-05
5,229.891,0.76428,0.50618,0.97863,0.87258,0.78847,0.84381,0.70292,0.70078,0.43812,0.91026,2.0844e-05,2.0844e-05,2.0844e-05
6,279.054,0.74336,0.48488,0.95159,0.85928,0.81093,0.85039,0.70754,0.68938,0.4187,0.90266,2.10333e-05,2.10333e-05,2.10333e-05
7,326.489,0.73416,0.48336,0.9537,0.88203,0.80189,0.85449,0.71498,0.68253,0.4121,0.89804,1.98087e-05,1.98087e-05,1.98087e-05
8,373.253,0.73482,0.45764,0.93814,0.89375,0.81367,0.86746,0.72752,0.67133,0.39275,0.89138,1.71705e-05,1.71705e-05,1.71705e-05
9,421.753,0.67266,0.43388,0.92172,0.90564,0.80871,0.86814,0.73047,0.66504,0.38488,0.8885,1.31186e-05,1.31186e-05,1.31186e-05
10,468.257,0.70824,0.4512,0.94027,0.90708,0.81001,0.87022,0.73841,0.65993,0.38034,0.88549,7.65289e-06,7.65289e-06,7.65289e-06
