epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.31045,1.0234,0.89803,1.0526,0.75217,0.62085,0.6981,0.54849,0.92005,0.73343,0.98523,4.76e-06,4.76e-06,4.76e-06
2,11.9165,1.03899,0.92958,1.06085,0.74317,0.63793,0.70504,0.55191,0.9157,0.7148,0.9825,9.64971e-06,9.64971e-06,9.64971e-06
3,16.5842,1.00827,0.8644,1.06217,0.71952,0.67176,0.71749,0.56447,0.90155,0.68315,0.97707,1.33613e-05,1.33613e-05,1.33613e-05
4,20.8528,0.98336,0.81781,1.0543,0.76728,0.65705,0.72614,0.57239,0.87986,0.65768,0.96236,1.58948e-05,1.58948e-05,1.58948e-05
5,22.8719,0.93232,0.78558,1.0172,0.77863,0.6631,0.73468,0.57932,0.86558,0.64265,0.95311,1.72502e-05,1.72502e-05,1.72502e-05
6,24.8866,0.94728,0.75997,1.03347,0.77474,0.66754,0.74032,0.58509,0.85536,0.63308,0.94624,1.74276e-05,1.74276e-05,1.74276e-05
7,26.9711,0.93589,0.73769,1.01543,0.79643,0.6735,0.75029,0.59552,0.84678,0.62335,0.9387,1.64268e-05,1.64268e-05,1.64268e-05
8,28.9031,0.92213,0.74379,0.98593,0.79937,0.67451,0.75616,0.60218,0.83922,0.61365,0.9335,1.42479e-05,1.42479e-05,1.42479e-05
9,30.8131,0.91869,0.72232,0.99982,0.8058,0.68421,0.75811,0.60431,0.83581,0.60699,0.93048,1.08909e-05,1.08909e-05,1.08909e-05
10,32.7461,0.9489,0.73719,1.02409,0.80534,0.68284,0.75881,0.60689,0.83336,0.60344,0.9285,6.35579e-06,6.35579e-06,6.35579e-06
