epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.1209,0.89166,0.7667,1.04252,0.82135,0.73213,0.81614,0.65479,0.73374,0.5753,0.93502,2.142e-05,2.142e-05,2.142e-05
2,17.9401,0.85985,0.67742,1.00802,0.82333,0.74002,0.81852,0.66472,0.81088,0.56359,1.00065,3.9671e-05,3.9671e-05,3.9671e-05
3,24.6689,0.86643,0.65881,1.03056,0.82712,0.76432,0.82918,0.67698,0.81545,0.55837,1.01832,5.34453e-05,5.34453e-05,5.34453e-05
4,31.1505,0.83222,0.62515,1.00667,0.84657,0.76767,0.82789,0.68072,0.73784,0.54988,0.94069,6.27428e-05,6.27428e-05,6.27428e-05
5,37.5111,0.80222,0.59109,1.00438,0.80876,0.78064,0.83183,0.67635,0.74567,0.53763,0.93363,6.75634e-05,6.75634e-05,6.75634e-05
6,43.7794,0.78584,0.60989,1.01628,0.87181,0.76441,0.83404,0.68656,0.72733,0.5284,0.91897,6.0095e-05,6.0095e-05,6.0095e-05
7,50.0524,0.81382,0.54976,0.97545,0.87652,0.7653,0.84556,0.69651,0.70482,0.48948,0.90845,4.8314e-05,4.8314e-05,4.8314e-05
8,56.326,0.80143,0.65607,0.98832,0.86457,0.78899,0.85687,0.70946,0.68638,0.47258,0.89901,3.6533e-05,3.6533e-05,3.6533e-05
9,62.8091,0.7534,0.52748,0.96992,0.86973,0.79141,0.85997,0.71091,0.67605,0.4686,0.89763,2.4752e-05,2.4752e-05,2.4752e-05
10,69.3196,0.72433,0.50286,0.95276,0.8845,0.79335,0.86123,0.71211,0.66592,0.4645,0.89559,1.2971e-05,1.2971e-05,1.2971e-05
