epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5915,0.83439,0.6823,1.00713,0.86973,0.68867,0.81564,0.67592,0.75821,0.52445,0.93575,8.33e-06,8.33e-06,8.33e-06
2,17.2578,0.83708,0.63677,1.02045,0.79509,0.77511,0.8324,0.69004,0.73973,0.52166,0.92059,1.60829e-05,1.60829e-05,1.60829e-05
3,23.5453,0.79562,0.55939,0.99103,0.86397,0.74797,0.8388,0.68532,0.73352,0.50408,0.916,2.19507e-05,2.19507e-05,2.19507e-05
4,35.1803,0.79824,0.59013,1.00009,0.85237,0.77825,0.84383,0.69321,0.72182,0.4707,0.91026,2.59337e-05,2.59337e-05,2.59337e-05
5,42.1322,0.7875,0.51858,0.97259,0.88985,0.79287,0.85331,0.70826,0.7092,0.44427,0.90676,2.80316e-05,2.80316e-05,2.80316e-05
6,48.4201,0.75969,0.49734,0.967,0.89041,0.78713,0.86511,0.72685,0.70162,0.43698,0.89777,2.82447e-05,2.82447e-05,2.82447e-05
7,55.233,0.72703,0.46991,0.95802,0.88223,0.79791,0.86476,0.72842,0.69994,0.43585,0.89492,2.65727e-05,2.65727e-05,2.65727e-05
8,61.9229,0.7279,0.45355,0.93808,0.90229,0.80215,0.86844,0.73139,0.6916,0.42696,0.89305,2.30158e-05,2.30158e-05,2.30158e-05
9,68.8045,0.75234,0.47986,0.95527,0.90069,0.81377,0.87069,0.74047,0.67712,0.40912,0.88948,1.75739e-05,1.75739e-05,1.75739e-05
10,75.0739,0.68884,0.44224,0.93247,0.91686,0.80608,0.87099,0.74303,0.67143,0.40009,0.88729,1.02471e-05,1.02471e-05,1.02471e-05
