epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.07122,1.04031,0.93827,1.05115,0.75813,0.63035,0.70181,0.54969,0.93329,0.73255,0.98487,7.14e-06,7.14e-06,7.14e-06
2,7.90536,0.99951,0.93913,1.05079,0.75275,0.63866,0.71204,0.56118,0.91186,0.7039,0.97061,1.39385e-05,1.39385e-05,1.39385e-05
3,9.73565,1.00443,0.85679,1.03667,0.78892,0.65565,0.72748,0.57233,0.89617,0.67288,0.95944,1.90876e-05,1.90876e-05,1.90876e-05
4,11.4794,1.00773,0.83716,1.04484,0.78141,0.66937,0.73199,0.57447,0.88597,0.66273,0.9514,2.25874e-05,2.25874e-05,2.25874e-05
5,13.1977,0.95833,0.77962,1.02282,0.79719,0.66874,0.73701,0.57835,0.87891,0.65462,0.94541,2.44378e-05,2.44378e-05,2.44378e-05
6,15.0393,0.9512,0.78226,1.02638,0.81122,0.66118,0.74575,0.58829,0.86639,0.6462,0.93925,2.4639e-05,2.4639e-05,2.4639e-05
7,16.863,0.95247,0.75742,1.01734,0.82239,0.66484,0.75096,0.59463,0.85853,0.64167,0.93566,2.31907e-05,2.31907e-05,2.31907e-05
8,18.7378,0.93883,0.72354,0.99173,0.83061,0.67502,0.76062,0.60142,0.85194,0.63204,0.93047,2.00932e-05,2.00932e-05,2.00932e-05
9,20.5027,0.94043,0.74693,1.02538,0.83333,0.67742,0.76165,0.6052,0.84666,0.62661,0.92751,1.53462e-05,1.53462e-05,1.53462e-05
10,22.2633,0.92586,0.73628,0.99296,0.83593,0.67886,0.76663,0.61042,0.84266,0.61837,0.9259,8.94999e-06,8.94999e-06,8.94999e-06
