epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.09308,1.09875,1.36235,1.15279,0.7279,0.63669,0.69451,0.54549,0.92915,0.75579,0.98963,4.76e-06,4.76e-06,4.76e-06
2,4.11098,1.09043,1.20304,1.15091,0.69105,0.66588,0.70157,0.55397,0.92258,0.73017,0.98788,1.01799e-05,1.01799e-05,1.01799e-05
3,6.10078,1.11439,1.14554,1.14485,0.71773,0.6832,0.71662,0.56547,0.91764,0.70465,0.98661,1.50107e-05,1.50107e-05,1.50107e-05
4,8.10298,1.07719,1.0622,1.15019,0.78363,0.63802,0.72078,0.57106,0.91232,0.69285,0.98445,1.92524e-05,1.92524e-05,1.92524e-05
5,10.1235,1.06643,0.99953,1.12555,0.73647,0.68565,0.73397,0.57446,0.90643,0.69153,0.98071,2.29051e-05,2.29051e-05,2.29051e-05
6,12.1534,1.05897,0.9406,1.12205,0.7587,0.69534,0.73976,0.58183,0.89546,0.69505,0.97303,2.59688e-05,2.59688e-05,2.59688e-05
7,14.2658,1.05412,0.88109,1.10117,0.79926,0.6775,0.74588,0.5848,0.87951,0.69096,0.9639,2.84434e-05,2.84434e-05,2.84434e-05
8,16.2071,0.99338,0.86495,1.10193,0.81997,0.67526,0.75077,0.58796,0.87891,0.6813,0.9626,3.03289e-05,3.03289e-05,3.03289e-05
9,18.1761,1.04135,0.89615,1.12046,0.80124,0.6846,0.75559,0.59852,0.87021,0.66194,0.95325,3.16254e-05,3.16254e-05,3.16254e-05
10,20.0926,0.96291,0.84075,1.08315,0.82695,0.68304,0.75915,0.60404,0.86418,0.64429,0.94781,3.23329e-05,3.23329e-05,3.23329e-05
11,1792.52,0.93119,0.76843,1.00474,0.82173,0.69909,0.76847,0.61252,0.84974,0.61853,0.93898,3.24513e-05,3.24513e-05,3.24513e-05
12,1794.71,0.91091,0.72962,0.99648,0.80819,0.70069,0.77086,0.61589,0.83772,0.60095,0.93358,3.19807e-05,3.19807e-05,3.19807e-05
13,1796.67,0.92831,0.7164,1.0032,0.82071,0.70061,0.77268,0.62114,0.83445,0.58923,0.93094,3.0921e-05,3.0921e-05,3.0921e-05
14,1798.66,0.92735,0.70624,1.02063,0.84409,0.6988,0.77557,0.62397,0.82228,0.5851,0.92517,2.92722e-05,2.92722e-05,2.92722e-05
15,1800.56,0.86585,0.65079,0.98777,0.86994,0.68373,0.77741,0.62673,0.81917,0.57825,0.92419,2.70344e-05,2.70344e-05,2.70344e-05
16,1802.48,0.9308,0.70099,0.99814,0.81581,0.71428,0.78213,0.63241,0.81587,0.57322,0.92279,2.42076e-05,2.42076e-05,2.42076e-05
17,1804.49,0.87109,0.65425,0.97215,0.8205,0.71595,0.78534,0.63562,0.81464,0.56367,0.92081,2.07917e-05,2.07917e-05,2.07917e-05
18,1806.35,0.87095,0.61631,0.98183,0.81632,0.7201,0.78816,0.63963,0.81061,0.56046,0.91896,1.67867e-05,1.67867e-05,1.67867e-05
19,1808.22,0.89657,0.6457,0.9901,0.8266,0.71954,0.79304,0.64463,0.80492,0.55416,0.91585,1.21927e-05,1.21927e-05,1.21927e-05
20,1810.2,0.85236,0.61911,0.96186,0.81342,0.72203,0.7932,0.64468,0.80331,0.55248,0.91473,7.0097e-06,7.0097e-06,7.0097e-06
