epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.67845,1.18992,1.25833,1.11757,0.63901,0.54881,0.58914,0.43643,1.06118,0.98669,1.03716,8.33e-06,8.33e-06,8.33e-06
2,9.30678,1.33269,1.40147,1.19459,0.62954,0.57117,0.6094,0.45421,1.05183,0.95647,1.03412,1.60829e-05,1.60829e-05,1.60829e-05
3,10.868,1.27818,1.3197,1.18304,0.71063,0.5282,0.60787,0.4564,1.0476,0.92968,1.03102,2.19507e-05,2.19507e-05,2.19507e-05
4,12.4024,1.14821,1.3762,1.14627,0.67157,0.55918,0.62986,0.46642,1.04135,0.91536,1.02348,2.59337e-05,2.59337e-05,2.59337e-05
5,13.9239,1.0663,1.16604,1.10446,0.66129,0.56895,0.63841,0.4704,1.03363,0.8996,1.01601,2.80316e-05,2.80316e-05,2.80316e-05
6,15.4813,1.14263,1.41651,1.13298,0.67568,0.58858,0.6483,0.47866,1.02628,0.88108,1.01046,2.82447e-05,2.82447e-05,2.82447e-05
7,17.1828,1.23278,1.20878,1.164,0.6889,0.59653,0.65791,0.48816,1.01819,0.869,1.00575,2.65727e-05,2.65727e-05,2.65727e-05
8,18.6899,1.13525,1.20704,1.14253,0.69985,0.59993,0.66691,0.49229,1.0128,0.86019,1.00352,2.30158e-05,2.30158e-05,2.30158e-05
9,20.1853,1.25851,1.20224,1.16554,0.7094,0.60275,0.67005,0.49599,1.01252,0.8568,1.00412,1.75739e-05,1.75739e-05,1.75739e-05
10,21.7062,1.01646,1.08539,1.01634,0.70792,0.60437,0.67092,0.49976,1.00785,0.84939,1.00262,1.02471e-05,1.02471e-05,1.02471e-05
