epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.21159,1.04193,1.24669,1.09358,0.77968,0.69081,0.76021,0.58322,0.85375,0.6746,0.95445,3.689e-05,3.689e-05,3.689e-05
2,12.217,0.97054,1.08129,1.04988,0.772,0.67791,0.75,0.58326,0.87522,0.74499,0.9592,6.7548e-05,6.7548e-05,6.7548e-05
3,16.1269,0.96804,0.95526,1.065,0.80098,0.67115,0.75606,0.59326,0.86179,0.74602,0.95215,9.06661e-05,9.06661e-05,9.06661e-05
4,20.3063,0.93135,0.94399,1.03345,0.81997,0.69152,0.76494,0.60852,0.84797,0.72302,0.94262,8.3657e-05,8.3657e-05,8.3657e-05
5,24.2938,0.92813,0.83105,1.03668,0.8169,0.70933,0.78147,0.62261,0.83829,0.71143,0.93525,7.1876e-05,7.1876e-05,7.1876e-05
6,28.2493,0.91742,0.82846,1.0464,0.83074,0.71265,0.80125,0.62848,0.83596,0.71123,0.93607,6.0095e-05,6.0095e-05,6.0095e-05
7,32.1856,0.92455,0.79019,1.0181,0.82571,0.71932,0.81251,0.6392,0.83296,0.70134,0.93644,4.8314e-05,4.8314e-05,4.8314e-05
8,36.2897,0.90075,0.80405,1.01815,0.82384,0.72622,0.8147,0.64257,0.8284,0.66775,0.93452,3.6533e-05,3.6533e-05,3.6533e-05
9,40.3152,0.89946,0.73493,1.02503,0.83269,0.72922,0.81835,0.64716,0.82245,0.67377,0.93304,2.4752e-05,2.4752e-05,2.4752e-05
10,44.2351,0.85763,0.76074,1.01831,0.83882,0.72625,0.82042,0.64514,0.81624,0.66553,0.929,1.2971e-05,1.2971e-05,1.2971e-05
