epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.3341,1.25742,1.85049,1.26307,0.63338,0.54675,0.59321,0.43659,1.05492,0.97386,1.04239,1.19e-05,1.19e-05,1.19e-05
2,3.96777,1.31545,1.70154,1.2619,0.65768,0.53355,0.59835,0.44302,1.04989,0.95378,1.04007,2.3753e-05,2.3753e-05,2.3753e-05
3,5.57161,1.25154,1.65645,1.2471,0.71702,0.49904,0.59964,0.44086,1.04545,0.9384,1.03699,3.43101e-05,3.43101e-05,3.43101e-05
4,7.14488,1.29401,1.61715,1.22373,0.74961,0.49982,0.59686,0.44599,1.04657,0.9266,1.03818,4.35713e-05,4.35713e-05,4.35713e-05
5,8.79015,1.2095,1.49801,1.19964,0.75937,0.51306,0.61269,0.45275,1.04107,0.94295,1.03622,5.15365e-05,5.15365e-05,5.15365e-05
6,10.4149,1.21063,1.35355,1.20097,0.75713,0.52593,0.62778,0.46334,1.03302,0.95582,1.0318,5.82059e-05,5.82059e-05,5.82059e-05
7,11.9804,1.22046,1.4044,1.21097,0.7612,0.54031,0.64171,0.47881,1.02751,0.95233,1.03003,6.35793e-05,6.35793e-05,6.35793e-05
8,13.7296,1.27673,1.36005,1.19951,0.78931,0.53957,0.64477,0.4834,1.01823,0.93255,1.02657,6.76569e-05,6.76569e-05,6.76569e-05
9,15.2991,1.21432,1.27531,1.18637,0.81302,0.53998,0.65609,0.48777,1.01117,0.91355,1.02298,7.04385e-05,7.04385e-05,7.04385e-05
10,16.8927,1.19773,1.25005,1.18635,0.81729,0.53857,0.66588,0.49548,1.0069,0.90042,1.01737,6.59855e-05,6.59855e-05,6.59855e-05
11,22.5666,1.12527,1.14577,1.11599,0.79419,0.55482,0.66446,0.50024,1.00868,0.89354,1.01036,6.0095e-05,6.0095e-05,6.0095e-05
12,24.2288,1.10451,1.17379,1.10742,0.79624,0.55427,0.6646,0.5021,1.00278,0.87384,1.00355,5.42045e-05,5.42045e-05,5.42045e-05
13,25.8413,1.087,1.10501,1.10422,0.66797,0.62537,0.66559,0.50407,0.99072,0.84737,0.99681,4.8314e-05,4.8314e-05,4.8314e-05
14,27.4239,1.08464,1.03357,1.08164,0.68126,0.6237,0.66702,0.51065,0.98269,0.82938,0.99453,4.24235e-05,4.24235e-05,4.24235e-05
15,29.0154,1.05807,0.98534,1.08209,0.6861,0.64221,0.66568,0.51058,0.97603,0.81897,0.99094,3.6533e-05,3.6533e-05,3.6533e-05
16,30.6528,1.10404,1.12073,1.08993,0.69785,0.63999,0.67652,0.51158,0.97327,0.81192,0.98862,3.06425e-05,3.06425e-05,3.06425e-05
17,32.2817,1.03969,1.02802,1.07626,0.71332,0.61744,0.6777,0.51263,0.96938,0.80262,0.9846,2.4752e-05,2.4752e-05,2.4752e-05
18,33.8219,1.07247,1.01352,1.06872,0.74887,0.60866,0.68063,0.51582,0.96518,0.79703,0.98254,1.88615e-05,1.88615e-05,1.88615e-05
19,35.3671,1.07248,1.03609,1.07226,0.75286,0.60542,0.68006,0.51538,0.96215,0.79545,0.9816,1.2971e-05,1.2971e-05,1.2971e-05
20,36.9239,1.01798,0.94762,1.05476,0.75467,0.60857,0.68044,0.51583,0.95945,0.79299,0.97973,7.0805e-06,7.0805e-06,7.0805e-06
