epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.56773,1.06832,1.38879,1.18733,0.6853,0.65718,0.69952,0.54705,0.94082,0.75487,0.98736,1.309e-05,1.309e-05,1.309e-05
2,4.65777,1.11841,1.25428,1.18501,0.74439,0.63469,0.70915,0.55915,0.93203,0.72588,0.98369,2.60152e-05,2.60152e-05,2.60152e-05
3,6.81947,1.18552,1.23424,1.18398,0.75726,0.64629,0.7178,0.56457,0.93416,0.72346,0.98732,3.75266e-05,3.75266e-05,3.75266e-05
4,8.95589,1.06752,1.08815,1.14639,0.71305,0.68587,0.72262,0.56812,0.93521,0.73385,0.98771,4.76244e-05,4.76244e-05,4.76244e-05
5,11.1608,1.06359,0.99531,1.12612,0.73038,0.67688,0.72725,0.57,0.91898,0.73014,0.97625,5.63084e-05,5.63084e-05,5.63084e-05
6,13.321,1.04962,1.01477,1.11022,0.77388,0.66314,0.74219,0.58398,0.90101,0.70602,0.96481,6.35787e-05,6.35787e-05,6.35787e-05
7,15.5288,1.04827,0.92264,1.1077,0.7884,0.66917,0.74933,0.59027,0.8947,0.69276,0.95875,6.94353e-05,6.94353e-05,6.94353e-05
8,17.6007,1.04005,0.96919,1.10387,0.81376,0.67489,0.76134,0.60268,0.88428,0.66554,0.95352,7.38782e-05,7.38782e-05,7.38782e-05
9,19.7251,0.94422,0.86198,1.06506,0.82271,0.69461,0.77165,0.61269,0.87756,0.64752,0.95127,7.1876e-05,7.1876e-05,7.1876e-05
10,21.8114,1.0089,0.89334,1.08764,0.84077,0.69875,0.77466,0.61714,0.87103,0.62751,0.94627,6.59855e-05,6.59855e-05,6.59855e-05
11,29.4262,0.94848,0.77398,1.00737,0.81151,0.7185,0.78197,0.62059,0.866,0.61726,0.94132,6.0095e-05,6.0095e-05,6.0095e-05
12,31.5147,0.94302,0.76516,1.03078,0.80178,0.71843,0.78098,0.62434,0.85728,0.61466,0.93665,5.42045e-05,5.42045e-05,5.42045e-05
13,33.585,0.9139,0.72434,1.03118,0.82914,0.70831,0.78401,0.62522,0.85801,0.61573,0.93574,4.8314e-05,4.8314e-05,4.8314e-05
14,35.6581,0.92742,0.70894,0.99431,0.83008,0.7097,0.78827,0.62742,0.8517,0.61262,0.93251,4.24235e-05,4.24235e-05,4.24235e-05
15,37.7989,0.90254,0.68167,0.9928,0.81478,0.71173,0.78962,0.63123,0.84236,0.60308,0.92901,3.6533e-05,3.6533e-05,3.6533e-05
16,39.8969,0.93612,0.68055,0.99736,0.86957,0.69183,0.79412,0.63325,0.83668,0.59317,0.92635,3.06425e-05,3.06425e-05,3.06425e-05
17,41.9687,0.87929,0.65285,0.98662,0.86831,0.70245,0.79996,0.63643,0.83186,0.5871,0.9237,2.4752e-05,2.4752e-05,2.4752e-05
18,44.0941,0.86923,0.6576,0.96593,0.86518,0.70235,0.79915,0.63799,0.82802,0.58179,0.92171,1.88615e-05,1.88615e-05,1.88615e-05
19,46.2996,0.86176,0.65521,0.98433,0.86724,0.70837,0.80241,0.64096,0.8273,0.57964,0.92115,1.2971e-05,1.2971e-05,1.2971e-05
20,48.4596,0.86901,0.62899,0.97273,0.86082,0.70594,0.80291,0.64289,0.82377,0.57835,0.9193,7.0805e-06,7.0805e-06,7.0805e-06
