model,epochs,tag,batch,avg_mem,avg_power,avg_step_time,energy_per_img,gpu_util_early_late,gpu_util_max,gpu_util_mean,gpu_util_p95,gpu_util_slope,gpu_util_std,is65W,map50,mem_clock_early_late,mem_clock_max,mem_clock_mean,mem_clock_p95,mem_clock_slope,mem_clock_std,mem_util_early_late,mem_util_max,mem_util_mean,mem_util_p95,mem_util_slope,mem_util_std,power_early_late,power_limit_w,power_peak_to_mean,power_range,power_slope,pwr_max,pwr_mean,pwr_min,pwr_p95,pwr_std,sm_clock_early_late,sm_clock_max,sm_clock_mean,sm_clock_p95,sm_clock_slope,sm_clock_std,step_time_cv,step_time_mean,step_time_p95,step_time_slope,step_time_std,temp_early_late,temp_max,temp_mean,temp_p95,temp_slope,temp_std,thr_mean,thr_p95,thr_std,throughput,throughput_var_ratio,vram_total_mb,n_logs
yolo11m.pt,5,115W,16,4861.18046875,34.85582359243793,0.21455163000003946,0.46727153532148225,42.79285764082543,90.5,27.246859635382673,90.0,0.09056304571548535,35.3926662508308,0.0,0.7944,0.0,8200.0,8200.0,8200.0,-4.764128574470282e-15,0.0,31.415644171779142,70.5,20.183324631249185,69.5,0.066739451894697,27.674873843070856,30.4715102481874,115.3,2.225485796335011,62.657000000000004,0.06781136991582135,77.559,34.85582359243789,14.902000000000001,74.262,22.36439936524595,579.8204824316788,2655.0,2340.730371361441,2640.0,1.274903010281005,314.97045722871826,0.1611408734588315,0.21455163000003946,0.258972219999805,-0.0014743011069332,0.03481513324269005,8.071894171779142,82.5,71.9050820171431,81.5,0.01717722218030525,5.208771725647897,76.0697032293948,88.71503772908943,9.176471569953076,74.6016322235414,0.01491322639815585,8188.0,2
yolo11m.pt,5,115W,32,7981.842968749999,33.097109080318376,1.0475370424999255,1.0744588405431545,60.18991661941067,100.0,46.78454762029426,100.0,0.0915998892422922,42.861123598691705,0.0,0.77828,0.0,8200.0,8195.53903345725,8200.0,0.011605390707835787,51.54298888457104,16.65367651691765,84.0,18.941303209592125,75.375,0.03222179426537575,25.794533391823173,21.066877239409408,115.0,2.7199263816043655,75.0735,0.03542954788502025,90.03399999999999,33.09710908031834,14.9605,65.718425,17.629380392101027,584.5031819041019,2655.0,2404.747630766009,2647.5,0.9191006295316704,301.2876589543836,0.5111417482553405,1.0475370424999255,1.8985271999998758,0.07881439733082651,0.6054942498203695,4.337649381471444,81.5,71.57029949212,79.125,0.007610429704287349,3.8536297534227426,50.042025921000096,79.31688692310466,21.759542108448887,39.215207793756306,0.28107201704688844,8188.0,2
yolo11m.pt,5,65W,1,1484.544366455078,24.98029064414069,0.07472393937499355,1.8665328134650299,22.99655120481928,43.0,27.662886419052,40.5,0.01631596878344705,15.830130916226214,1.0,0.70313,609.7289156626507,8000.0,7764.3593071837095,8000.0,0.4283057847487821,424.3907606180321,4.896189759036144,14.5,6.778234111692514,11.5,0.0033254707219693503,4.125126622878618,8.827444683734944,48.057,1.7994135100001278,30.987499999999997,0.00588942256725805,44.9585,24.980290644140673,13.971,32.2615,6.25169524183624,61.006852409638554,2467.5,2102.799287443043,2347.5,0.02428636897006535,114.68222408134885,0.1739016092348339,0.07472393937499355,0.09567267499969595,-3.333047632969641e-06,0.01302909686876795,4.58144578313253,78.5,73.680263163825,75.5,0.0033850944130936,2.0449756464604087,13.609582600919687,15.257438079030887,1.4734403519448367,13.383555784027545,0.01188963361791865,8188.0,2
yolo11m.pt,5,65W,8,3187.18359375,26.641321368939288,0.13964558500001656,0.4650140973239234,42.11507228013592,87.0,31.5645962866163,84.0,0.08530005633555329,35.14730636966034,1.0,0.80593,663.8109773656624,8000.0,7504.246650768169,8000.0,1.293749101595596,499.7707939272348,22.253023671024593,49.5,16.710428651619107,48.5,0.04433416079086165,19.268351175042007,15.973789595691988,55.787,2.2859412735404048,46.727,0.032173041374566794,60.874,26.64132136893929,14.147,45.27435000000001,12.675200382910695,4.308083280539107,2490.0,1977.1021100071152,2490.0,0.01122781024620475,295.4833456783921,0.20371737314617644,0.13964558500001656,0.167146940000066,-0.0003790187974651,0.02850055882291675,4.244039048551521,79.5,73.9308746080496,77.5,0.00828738440333735,2.5718793242468747,58.78951567825947,68.54845895441547,7.866399375535521,57.289194846785904,0.018107677455032452,8188.0,2
yolo11m.pt,5,65W,16,4529.07109375,27.39181507033348,0.2531016787499765,0.43333317506828506,45.70761814446025,91.0,31.927343132606293,89.5,0.09788137379355395,38.33148465153068,1.0,0.7944,604.7099731310254,8000.0,7491.382171645329,8000.0,1.291297842621273,499.75652483223274,28.614256361624783,65.0,20.227761972498815,59.5,0.061764967206812196,25.279562295009963,18.013975185712027,51.758,3.021855366106541,68.614,0.0384425058060533,82.775,27.391815070333493,14.161,49.8525,14.543848553426201,62.6697486960644,2490.0,2021.9172000948315,2490.0,0.1274750379622575,305.06949266801,0.12555220401568284,0.2531016787499765,0.28143787500084727,-0.00112557951688565,0.0319928070336756,4.153168958432126,79.5,73.50522364469734,77.5,0.0084522590539232,2.6065314571292517,64.10321964787656,74.69118745954742,6.706299586931172,63.235836056376314,0.01151906730481315,8188.0,2
yolo11m.pt,5,65W,32,7820.77109375,26.4007272605627,0.4881635875000938,0.40259565859521274,50.02694610778444,100.0,31.270878633793863,96.5,0.10455996990093555,39.700187866114476,1.0,0.77828,619.0412471147097,8000.0,7498.502994011977,8000.0,1.3722315004549586,499.99551790596524,35.41857625531061,78.5,22.0929774529154,71.0,0.07359417070555985,29.143359150590328,16.65903367008999,52.846,2.3061723987612863,46.7775,0.0371802331714549,60.911500000000004,26.40072726056267,14.134,50.718875,14.227993247196107,43.27158532097826,2490.0,1987.2723756397818,2490.0,0.0292641395062644,290.78516800886644,0.0677708271744575,0.4881635875000938,0.5238781450001171,-0.00213611236844355,0.0333065514444889,3.7068042685578533,78.0,73.02687502090791,77.0,0.00836829871551935,2.5875229564443445,65.85179842301606,69.28890151870706,3.6181084771691516,65.56456115035454,0.00348077665817795,8188.0,2
yolo11m.pt,10,115W,1,1813.600791168213,26.854907617072335,0.06973560535157203,1.8707561980196754,16.88552170603088,45.25,30.262626428000768,41.75,0.007924606684580851,14.173150904501332,0.0,0.68352,0.0,8200.0,8200.0,8200.0,2.8552852282359094e-16,0.0,3.838108809136594,15.0,7.50586351079205,11.5,0.001807971554985825,3.8272815550196073,6.191826181136964,115.4205,1.3694566155384376,21.866,0.002871369071477,36.71975,26.85490761707228,14.85375,34.12685,5.779026293485061,145.99025409078706,2655.0,2288.9231640379485,2561.25,0.07054919827628865,182.05224530428328,0.1579577940353384,0.06973560535157203,0.08803589499954109,-1.6258390650049764e-06,0.011021241634849726,3.029355252152314,73.5,69.14116426091968,71.5,0.0014120578016886,1.7738318563217517,14.574147189492795,16.26632621453406,1.5895226694373712,14.349903527629088,0.012020714412416601,8188.0,4
yolo11m.pt,10,115W,8,3609.8886291503904,39.372796468467655,0.11071551265623747,0.5448255895328084,46.09390202658316,82.5,34.83954626020177,82.0,0.06087511006228868,34.65321767535086,0.0,0.81302,0.0,8200.0,8197.188378631678,8200.0,0.004430480369374156,28.906421358893816,28.970052981916876,55.0,22.08878271073446,53.5,0.038471172344095146,22.624435318584457,33.34660384499767,119.003,1.797065338705805,56.10775,0.043917248324369974,70.72775,39.372796468467676,14.62,68.9424875,21.161722494513295,607.6339618336127,2655.0,2415.559921923007,2655.0,0.7951377484959969,305.99132492613813,0.19440307364250978,0.11071551265623747,0.13848624625056793,-0.0001386910162388969,0.021578721667862,10.418358382798544,79.75,70.15232875175207,78.25,0.013807473243390175,5.798800824721297,73.85912051606846,81.93003171086572,8.983207730491733,72.26829290395231,0.014875540089945025,8188.0,4
yolo11m.pt,10,115W,16,4860.747546386719,39.10468887648258,0.2016856581248987,0.49289215463130076,43.65326641512307,91.25,32.64460433906402,88.0,0.058599793243408874,37.41714360974587,0.0,0.83499,0.0,8200.0,8189.446009802562,8200.0,0.0005493180225076538,78.70812270563749,32.50980517304238,72.0,24.393645913392216,69.75,0.04394259824377865,29.416977164937702,33.209396944172845,118.485,2.2368616826973713,72.4725,0.0455102555897293,87.4155,39.104688876482584,14.943,75.93725,23.203296994987596,596.8687049165205,2651.25,2389.464091905332,2651.25,0.7965773347750392,308.85808358613133,0.13102378266710393,0.2016856581248987,0.23124158124992383,-0.0004669694122087,0.026499431729429875,9.335417628257218,83.0,72.51594224625244,81.75,0.012793889741944,5.743598170646079,80.40432165389086,90.04319888563128,8.277688635720848,79.34181951896423,0.010756705453577275,8188.0,4
yolo11m.pt,10,115W,32,7974.9636328125,36.49506677719937,0.9173150864999661,1.009115068811072,51.25537746214476,99.8,48.577120188607225,97.4,0.050277624847603467,41.5027063570657,0.0,0.83063,0.0,8200.0,8200.0,8200.0,-6.757452511006141e-16,0.0,20.846986393224974,86.6,22.575975924403487,76.4,0.026136558340667738,27.868619233743978,21.606388305624055,118.0308,2.6118818452648926,79.85499999999999,0.025304328340802984,94.91139999999999,36.49506677719937,15.0564,73.7465,20.167290818962353,536.0752314894468,2655.0,2448.2179836987593,2655.0,0.546570473351261,288.2510922536511,0.3952768679791793,0.9173150864999661,1.4932857839995992,0.01264270302627482,0.4450985617011395,5.592976555554449,81.2,70.75667751141117,79.0,0.006920956896429781,4.615604810821883,57.21260024784251,81.34495069932719,18.090020595275696,49.24466716534386,0.24248343095618247,8188.0,5
yolo11m.pt,10,65W,1,1615.578134918213,25.41260193113626,0.07457272656251238,1.8949474221074851,17.36504125975552,44.75,29.606875002342182,40.25,0.007179130495410475,14.16926754615598,1.0,0.68352,460.5232176869722,8000.0,7844.270270295475,8000.0,0.1931816129778951,362.5045457432516,3.6223721075634274,14.25,7.137957641252957,10.75,0.0015073552809472,3.6111742111547307,5.346144368717532,50.2785,1.6446486639719184,27.94425,0.00230055931186595,41.8015,25.412601931136265,13.85725,31.8711125,5.362810404957093,-17.53123274139199,2493.75,2083.318702063614,2291.25,-0.006814995800452499,99.90692437073025,0.1550089242512441,0.07457272656251238,0.09211080499981103,1.3637771535395617e-07,0.011532004596883926,3.7636034798028213,78.75,73.9080887879361,75.75,0.001621516084453325,1.878290213908654,13.610583127050338,15.377816093176303,1.456581834108399,13.411929371672262,0.011467174449588925,8188.0,4
yolo11m.pt,10,65W,8,3396.377850341797,29.525037296569018,0.13419527671878478,0.4952040524382866,48.73398580412669,89.75,38.25307185796005,85.25,0.05508987594647285,36.48273318748609,1.0,0.81302,679.3585775936933,8000.0,7582.125623738758,8000.0,0.7873665985267209,493.11282536964524,25.901619620847768,51.5,20.412309161720657,48.25,0.028974146182081377,19.926090620303434,19.69170665484972,52.8465,2.6553578032178446,64.191,0.022158648008361124,78.3985,29.52503729656901,14.2075,46.28326249999999,13.011203508314216,2.619186694989538,2490.0,1964.3671682479671,2490.0,-0.008183981664486048,297.08356632381737,0.1663279121377031,0.13419527671878478,0.16556410499963473,-0.00012167060247775301,0.022345598486990727,5.035869731692337,81.75,74.62815984372062,78.75,0.005927832339467375,2.7729524733446915,60.723546240241,69.40781846614797,7.079724384248139,59.62015283767707,0.013672447530658676,8188.0,4
yolo11m.pt,10,65W,16,4674.926953125,29.691087970331164,0.24777401718749836,0.4597268102245487,50.32089471355895,94.25,37.60748952215513,91.0,0.06287702227951392,38.80686937507897,1.0,0.83499,689.3461531372111,8000.0,7548.6392588303415,8000.0,0.827451933021246,496.2637159402744,32.22337618889626,67.75,24.250037637521714,60.57499999999999,0.04007237882367925,25.897241849070667,20.405464908229188,52.501000000000005,2.6133969055707515,63.480999999999995,0.025088489082762625,77.50075,29.691087970331154,14.01975,51.100849999999994,14.597981801875905,55.210040643662865,2493.75,1988.4918541649433,2490.0,0.05073038556130135,320.26556591837635,0.11918835045587267,0.24777401718749836,0.2785128774992699,-0.000455009051512025,0.029601180866276174,4.746993267529309,80.5,74.56249682907327,78.75,0.005882841277597,2.753175591225758,65.32614567060372,73.5573755121986,6.374475058206478,64.58049431335463,0.00963187823112505,8188.0,4
yolo11m.pt,10,65W,32,7896.164575195313,29.261675538090486,0.7383710231250007,0.68037877553322,50.50366831542526,100.0,42.73597678186226,97.5,0.055393753234028474,41.82308803152744,1.0,0.83063,655.0663633177091,8000.0,7596.848257602871,8000.0,0.7222392425946617,482.63154194394497,27.899010315492298,76.25,23.06372126919692,70.5,0.034611280176027374,27.727900026376425,17.982451802332402,52.397,2.69999873300195,65.00725,0.020536956728226575,79.14625000000001,29.261675538090493,14.139,51.328575,13.815048079576638,72.1910533154707,2497.5,2032.3058311267162,2490.0,0.057966149591391,323.16157799712573,0.2045804720630205,0.7383710231250007,1.0572266362501068,0.00307995457552075,0.24572904451672237,4.147378990624123,79.0,74.29352638672222,78.25,0.00482739774996595,2.5164290922455654,57.640821669076985,68.08407846693385,8.255011010015409,54.398460236101755,0.10145128698223628,8188.0,4
yolo11m.pt,20,115W,1,1728.2201347351074,27.926750325566683,0.06802777117188685,1.899789622059778,5.394587285011676,46.0,32.88235351270295,41.0,0.0016697646038861,12.240880102621999,0.0,0.75385,4.393816110658918,8200.0,8198.901545972334,8200.0,0.001193674598521712,25.648895012221637,1.360629918665977,15.0,8.130542002628577,11.5,0.00041379622612590003,3.321708376090765,4.828854425934651,121.217,1.3387917482185672,22.849,0.001373003229616,37.3885,27.926750325566665,14.5395,34.1775,5.076531370138872,158.3612264999358,2655.0,2321.5401041689825,2565.0,0.0447683654719045,164.396255280209,0.1215978832169815,0.06802777117188685,0.0814845074991353,-2.078398783507261e-06,0.00826947511182205,2.3358989731950146,73.0,69.0840562041364,71.0,0.0006481793705910501,1.5087806322893487,14.850713744436877,16.29779873856875,1.3530247334741605,14.699977410608827,0.0083006693061825,8188.0,2
yolo11m.pt,20,115W,8,3526.762860107422,46.04109386750487,0.11109189234375946,0.6393287250657489,29.84668410791915,84.5,41.656401777121246,81.5,0.02124122619029665,33.707279026859425,0.0,0.85691,0.0,8200.0,8193.632075471698,8200.0,0.007252542054857519,61.48336567058591,18.665060726930488,58.5,26.21244215682983,53.5,0.013197332266534051,22.44248083924849,23.97248898344015,117.681,1.6705434422257364,62.2235,0.01653007567991955,76.9485,46.04109386750487,14.725000000000001,70.449125,20.318841270466347,409.2199054362927,2655.0,2499.576101188478,2647.5,0.2924886109347691,262.9447799245029,0.16309333125274994,0.11109189234375946,0.14025282749912543,-3.425372014424258e-05,0.0181400612188537,9.192247792766544,83.5,74.97042864097227,82.0,0.0066423107030099005,5.403326167699136,73.2270946768241,80.65868438521441,8.04482641292483,72.01411380272086,0.012106352844152651,8188.0,2
yolo11m.pt,20,115W,16,4777.783581542968,47.14660167261118,0.19980092500001662,0.5887526004429215,45.66841752419633,92.0,45.638215198827,91.0,0.02851070952692955,37.82888696532841,0.0,0.86917,0.0,8200.0,8200.0,8200.0,-3.3585315637306186e-15,0.0,35.31883180702816,73.5,34.36987036846688,72.0,0.021956171040054602,29.986483185571714,27.820215999843782,121.825,1.9826179921801428,78.52600000000001,0.0190003544654847,93.471,47.14660167261121,14.945,79.4568,23.419801284931886,441.03914045261945,2655.0,2490.340881528553,2640.0,0.32170190152293243,268.36526245581723,0.11776378534498211,0.19980092500001662,0.2322663650002595,-0.000164793163454,0.02357111385200255,8.23017918627432,85.5,76.48196221521346,84.0,0.00589519992729765,5.520735684495575,80.97357895540131,89.43441761779651,7.7719212224863465,80.08580497005917,0.0092748300694962,8188.0,2
yolo11m.pt,20,115W,32,7950.05869140625,44.657352923957106,0.5608329093750285,0.771208430687214,26.778147238007474,100.0,52.45323204809873,99.5,0.0172821470090052,41.774853002631545,0.0,0.8636,0.0,8200.0,8200.0,8200.0,-4.301270588075108e-15,0.0,30.481794911175957,91.5,33.280346124780976,84.0,0.0221171354761234,33.66111989148722,27.589025223979935,123.144,2.177365541173698,81.873,0.01834187633138335,96.9645,44.657352923957184,15.0915,85.31694999999999,24.080305036474424,397.0496083550913,2655.0,2500.8714467816544,2647.5,0.2586607043569547,259.7701811778336,0.5018771900728416,0.5608329093750285,1.378068300000268,-0.00754544622304305,0.3500988683280543,7.6509675933036405,86.5,75.85672111543859,84.5,0.0051836958716215,5.2022938533575545,73.56125833557999,89.28596754834439,15.325376816765157,62.54580076130314,0.07649830921585331,8188.0,2
yolo11m.pt,20,65W,1,1488.9024673461913,26.42469489734024,0.07481568464843805,1.9769889531344853,6.635523557051137,44.0,31.99107622083886,40.0,0.00163753048035055,11.88458490975193,1.0,0.75385,176.54500930934773,8000.0,7911.650155397518,8000.0,0.04583395418822415,283.7738647423006,1.3575213332420337,14.5,7.663566038919731,10.0,0.00032481528998695,3.096425050550997,2.3128891100742006,50.715,1.653370564161737,29.3485,0.00060553321369235,43.6915,26.424694897340125,14.343,30.782375,4.200176226324906,-5.2782859062022,2490.0,2074.126249210246,2212.5,-7.537761702621585e-05,76.14693317642093,0.1338299807094582,0.07481568464843805,0.09166058000078009,5.416770688262834e-07,0.01000717610992085,2.361143446556312,80.0,76.05272541875298,77.5,0.0005629660743505,1.4336852472991484,13.532833025870184,15.179779666338067,1.3582700322002759,13.366507243362355,0.01007473126077045,8188.0,2
yolo11m.pt,20,65W,8,3287.19609375,33.337520108660854,0.13275717453123825,0.5532475577718502,37.448495576027625,90.5,47.65383406461339,87.89999999999998,0.02201004504748085,36.10387209093564,1.0,0.85691,457.5325988901345,8000.0,7708.269746339452,8000.0,0.2779861588475293,454.55836734840796,19.097851343593668,52.5,25.369702960439763,49.0,0.0112637195813854,19.984643548192352,13.144090652706772,52.483,2.5536784107923136,70.6535,0.00776383672080925,85.126,33.33752010866087,14.4725,49.3053,12.885528809518316,-4.28569475957465,2490.0,1957.8070700677708,2490.0,0.0016782220349753508,330.5480576729132,0.1390715138797065,0.13275717453123825,0.16410898500043908,-2.7905462977743665e-05,0.01843188197202825,4.373055684645038,82.5,76.99168118559817,80.5,0.0027947568469197,2.624601231558649,61.08692419242642,69.05796385584978,6.3070512124866145,60.265447398665565,0.0106590919507769,8188.0,2
