json_file,model,batch,epochs,tag,avg_step_time,avg_power,avg_mem,map50,pwr_mean,pwr_std,pwr_max,pwr_min,pwr_p95,power_peak_to_mean,power_range,power_slope,power_early_late,step_time_mean,step_time_std,step_time_p95,step_time_cv,step_time_slope,thr_mean,thr_std,thr_p95,throughput_var_ratio,gpu_util_mean,gpu_util_std,gpu_util_max,gpu_util_p95,gpu_util_slope,gpu_util_early_late,mem_util_mean,mem_util_std,mem_util_max,mem_util_p95,mem_util_slope,mem_util_early_late,temp_mean,temp_std,temp_max,temp_p95,temp_slope,temp_early_late,sm_clock_mean,sm_clock_std,sm_clock_max,sm_clock_p95,sm_clock_slope,sm_clock_early_late,mem_clock_mean,mem_clock_std,mem_clock_max,mem_clock_p95,mem_clock_slope,mem_clock_early_late,throughput,energy_per_img,power_limit_w,vram_total_mb,is65W
yolo11m_b10_e10_run1_20250727-212745.json,yolo11m.pt,10,10,115W,0.13457541769225478,39.2909671977506,3947.7570913461536,0.8406,39.2909671977507,21.668655093028494,73.711,15.491,71.584,1.8760291552257777,58.22,0.042779594606205784,31.551575187969927,0.13457541769225478,0.03304010310106619,0.1690940699996645,0.24551365819738227,-0.00028067885318254753,76.60039924665656,10.929714878067394,89.10983140915013,0.020358960464853807,33.74414245548266,35.73437817287978,91.0,87.0,0.058220186833307826,44.515037593984964,21.97563261480787,24.89937323857446,65.0,62.0,0.038930062995405024,29.69924812030075,74.34582942830366,5.634226386445341,84.0,83.0,0.012253809763648683,9.063909774436098,2392.253983130272,306.07983927997725,2655.0,2640.0,0.7611393389731194,579.7556390977443,8188.75351452671,115.62568543557526,8200.0,8200.0,0.01629942610807423,0.0,74.30777605214544,0.5287598322169969,120.0,8188.0,0
yolo11m_b10_e10_run1_20250730-015502.json,yolo11m.pt,10,10,65W,0.16396350153831568,27.846317485898496,4067.43359375,0.8406,27.846317485898467,13.66438635457692,81.146,13.521,47.777,2.914065748230185,67.625,0.02170915728354017,18.452138709677413,0.16396350153831568,0.03434700106920684,0.19417481000054976,0.20947955335767507,-0.0002527959327598018,62.53962772779771,8.426621201619241,74.14510100909528,0.018155004459229768,34.9129734085415,36.98679557409298,89.0,89.0,0.057848844546560405,48.53225806451613,19.90491539081386,21.4673032492725,56.0,52.0,0.03142033581478087,26.364516129032257,72.22078968573732,3.0361113783023295,78.0,77.0,0.006375145240840925,5.267741935483869,1975.9871071716357,285.11327151440366,2490.0,2490.0,-0.033746010075722026,-31.741935483870975,7531.829170024174,498.98587548704444,8000.0,8000.0,0.7794565628642812,680.6451612903229,60.98918299608988,0.4565779719935545,51.338,8188.0,1
yolo11m_b10_e1_run1_20250727-204906.json,yolo11m.pt,10,1,115W,0.1709547769233513,21.209449781659387,3334.557091346154,0.77336,21.209449781659387,13.12283239571039,65.326,14.138,56.475,3.0800421827297875,51.187999999999995,0.04589622648992073,10.526280701754388,0.1709547769233513,0.06732593915006876,0.2657008799997126,0.39382309381301933,-0.009077630769162754,63.09647691196709,12.062252364164623,72.59120932612613,0.03654656803361686,10.028384279475983,22.180808761226697,79.0,70.0,0.05590033018548883,8.491228070175438,5.943231441048035,14.150510662276595,55.0,41.0,0.03400381553504959,4.675438596491228,58.414847161572055,2.5564282531144182,68.0,65.0,0.010132957912763498,2.5350877192982466,2192.7510917030568,290.2932323566695,2655.0,2655.0,1.467812488816913,456.97368421052624,8200.0,0.0,8200.0,8200.0,-1.2666242921113715e-14,0.0,58.49500189446924,0.36258567560906024,118.551,8188.0,0
yolo11m_b10_e1_run1_20250730-010736.json,yolo11m.pt,10,1,65W,0.20846419999991037,18.433801393728235,3650.404747596154,0.77336,18.433801393728224,8.19371293221869,46.294,13.433,38.52070000000001,2.511364802690709,32.861,0.023370901727566267,7.58246853146853,0.20846419999991037,0.07459508133751154,0.3257205399997471,0.3578316149129856,-0.010097262637378207,51.359000502492954,9.900827807369728,60.132242509934436,0.03716292494138731,11.642857142857142,24.157575972231907,90.0,74.0,0.060238469341865566,19.076923076923077,6.649825783972125,13.24117054986546,50.0,43.0,0.030450756707495554,8.685314685314685,69.14634146341463,1.716748464705369,74.0,73.0,0.005754546153962125,2.2097902097902136,2034.5905923344949,214.818734012945,2505.0,2505.0,0.303249150731562,185.9790209790208,7233.449477351916,423.0257898474199,8000.0,8000.0,0.895310959548409,314.68531468531455,47.96986724821,0.38427876605007893,47.762,8188.0,1
yolo11m_b10_e20_run1_20250727-220324.json,yolo11m.pt,10,20,115W,0.1349881523077434,46.0934574780058,4004.746454326923,0.88044,46.09345747800587,20.84477450870057,74.977,15.633,72.546,1.6266299840010119,59.34400000000001,0.017385304232043947,27.661495305164326,0.1349881523077434,0.025838510195633355,0.16887965500000063,0.1914131703701464,-8.758602767170137e-05,75.71721877195118,9.651140215792545,87.17601958999292,0.016246804111979662,41.965982404692085,34.38444054938394,90.0,84.0,0.025317232248351165,39.232394366197184,27.487390029325514,23.687604921401263,64.0,60.0,0.01621894372080395,25.154929577464785,78.2574780058651,5.469401268675216,87.0,85.0,0.005608553425595968,8.866197183098592,2484.0791788856304,271.1601060533579,2655.0,2640.0,0.30803667860854,463.6971830985917,8192.961876832844,91.63084973343017,8200.0,8200.0,-0.005156889776634791,0.0,74.08057543599969,0.6222070658431541,121.137,8188.0,0
yolo11m_b10_e20_run1_20250730-023725.json,yolo11m.pt,10,20,65W,0.16478478346156267,31.16496292585173,3984.4265625,0.88044,31.164962925851704,13.117728071512404,85.778,14.083,48.573750000000004,2.752385754607978,71.69500000000001,0.008720041540153132,16.106543086172348,0.16478478346156267,0.034456357634094104,0.20039201499866974,0.20909914684040784,-0.00010894381659104855,62.02395169865896,7.742536030351867,74.62506713324672,0.015582875633533166,44.081663326653306,36.94781626418891,90.0,88.0,0.023773162569052864,44.366733466933866,24.607715430861724,21.502666111228258,57.0,52.0,0.013542934831074209,24.78557114228457,75.51302605210421,2.6097801758875314,81.0,79.0,0.0028926071766200525,5.046092184368746,1920.6387775551102,344.244955603165,2490.0,2490.0,-0.02718937824821442,-48.1863727454911,7680.360721442886,466.33679906329695,8000.0,8000.0,0.31041484401780534,577.1543086172351,60.68521492054258,0.5135511667324105,48.813,8188.0,1
yolo11m_b10_e5_run1_20250727-210450.json,yolo11m.pt,10,5,115W,0.14002885692316341,34.61346926536733,3849.080168269231,0.79059,34.61346926536732,21.09414415178847,72.172,15.016,69.831,2.085084261467314,57.156,0.06778816409888601,30.432759036144567,0.14002885692316341,0.03899563334398351,0.1698616600002424,0.27848283704394716,-0.0008630989860139095,74.36891698745038,12.268246434969525,85.6660715326247,0.027213353820159485,26.899550224887555,34.75759427258728,90.0,88.0,0.08987365841274217,42.57831325301205,17.51874062968516,24.47133732426519,63.0,62.0,0.05667193915584691,26.64457831325301,69.52173913043478,5.336423284108884,79.0,78.0,0.019056259214623193,8.51807228915662,2351.2218890554723,318.0154898974613,2655.0,2655.0,1.3636378525416053,611.7469879518071,8164.017991004498,204.65508990311065,8200.0,8200.0,0.029601641969110942,0.0,71.41385154266592,0.4846884535374436,118.399,8188.0,0
yolo11m_b10_e5_run1_20250730-012715.json,yolo11m.pt,10,5,65W,0.1752078538461389,24.955166462668302,4107.477824519231,0.79059,24.9551664626683,11.349517972356725,55.246,13.494,40.0166,2.2138101175420046,41.752,0.031772717864711815,17.385328431372557,0.1752078538461389,0.03871762745063562,0.2034535600007075,0.22098111814460106,-0.0007927545104891772,58.82617162245882,8.766420951274073,68.23989836092804,0.022207694312572628,29.310893512851898,35.16589523002265,90.0,88.0,0.08302739446055088,45.13235294117647,16.56670746634027,20.09593315340447,56.0,49.0,0.044643251655942726,24.254901960784313,70.87760097919217,2.67811295160254,77.0,75.0,0.008444573030212775,4.833333333333329,1963.8800489596083,288.6483510375009,2490.0,2490.0,-0.09607863234893729,-73.30882352941171,7470.012239902081,499.09992410769775,8000.0,8000.0,0.9800019399355797,509.80392156862763,57.07506701601192,0.4372341158297255,48.706,8188.0,1
yolo11m_b11_e10_run1_20250727-212845.json,yolo11m.pt,11,10,115W,0.14136032000002766,39.83271621621621,4207.3109375,0.82705,39.83271621621622,22.19358666681917,88.587,15.537,73.07849999999999,2.223975877495784,73.05,0.04627353837183194,32.98179922779923,0.14136032000002766,0.03272521910216572,0.16551278000015374,0.23150215776364483,-0.0002877941336249786,80.16820716908865,12.118658065869504,98.1147483368795,0.022850974242159934,39.21042471042471,36.00917042429436,89.0,85.0,0.06941534873277774,49.142857142857146,27.29054054054054,25.447530000090367,64.0,59.0,0.04860301462959631,34.45945945945946,74.16988416988417,5.72588955390292,83.0,83.0,0.012986404710022183,9.216216216216225,2387.9247104247106,308.95348659586676,2655.0,2640.0,0.8295456881679685,603.2432432432433,8200.0,0.0,8200.0,8200.0,-8.358781417373788e-15,0.0,77.81533035577344,0.5118877737086014,117.3,8188.0,0
yolo11m_b11_e10_run1_20250730-015615.json,yolo11m.pt,11,10,65W,0.1772769558334706,27.663672653061234,4327.03359375,0.82705,27.663672653061226,13.216658547538849,84.354,13.622,47.086,3.0492697429553157,70.732,0.022399092426530137,18.930470588235295,0.1772769558334706,0.036866579125694125,0.21075745000052848,0.20796035757927633,-0.00031725958156892905,63.91636576016243,10.416915552446326,88.10000420350453,0.02656159437434497,34.47183673469388,36.8298379297619,90.0,87.0,0.0592201578837081,50.45751633986928,20.15918367346939,21.751658800149034,59.0,55.0,0.033155944270040795,28.127450980392155,71.71265306122449,2.8532622042434337,78.0,77.0,0.006262635559933567,5.428104575163388,1977.5877551020408,275.0718597263773,2505.0,2490.0,0.01233449334056617,22.843137254901876,7474.285714285715,499.33833771322236,8000.0,8000.0,0.6092420655048313,483.66013071895395,62.049801951321385,0.445830152282575,52.461,8188.0,1
