json_file,model,batch,epochs,tag,avg_step_time,avg_power,avg_mem,map50,pwr_mean,pwr_std,pwr_max,pwr_min,throughput,energy_per_img
yolo11n_b16_e100_run1_20250721-163202.json,yolo11n.pt,16,100,115W,0.0928299156250386,39.49774227101986,2854.6391015625,0.79005,39.49774227101994,9.867925412539588,84.459,16.275,172.35823055821436,0.2291607551498935
yolo11n_b16_e100_run1_20250722-124534.json,yolo11n.pt,16,100,115W,0.0785788851250049,36.671933091628254,2582.51890625,0.79005,36.67193309162821,9.22165777427999,50.881,12.493,203.6170400553134,0.1801024761074327
yolo11n_b16_e100_run2_20250722-124810.json,yolo11n.pt,16,100,115W,0.0797742787500305,36.559653390388405,2622.5847265625,0.79005,36.55965339038841,8.507156768726897,45.036,13.114,200.56589982010797,0.182282498785584
yolo11n_b16_e100_run3_20250722-125046.json,yolo11n.pt,16,100,115W,0.0789148383750011,36.57345632680177,2664.6095361328125,0.79005,36.573456326801725,8.568170224849354,45.893,13.009,202.75020933285612,0.1803867746777953
yolo11n_b16_e100_run4_20250722-125321.json,yolo11n.pt,16,100,115W,0.0796700881250444,36.4784806739345,2664.60806640625,0.79005,36.47848067393459,8.563237066304014,45.349,12.961,200.82819507978385,0.1816402356225058
yolo11n_b16_e10_run1_20250721-152606.json,yolo11n.pt,16,10,115W,0.0885461362498063,26.465084285714287,2771.68828125,0.66065,26.465084285714287,12.691500871844855,47.696,15.417,180.69676078085223,0.1464613099390915
yolo11n_b16_e10_run1_20250721-182031.json,yolo11n.pt,16,10,115W,0.0936959662503795,25.978756569847825,2804.57890625,0.66065,25.978756569847857,12.392157336664496,47.526,14.638,170.76508883257483,0.1521315436747055
yolo11n_b16_e10_run2_20250721-152639.json,yolo11n.pt,16,10,115W,0.0840465837498868,27.583644305772204,2804.95703125,0.66065,27.583644305772232,12.969181756155,48.779,15.359,190.37061693803275,0.1448944419545108
yolo11n_b16_e10_run2_20250721-182108.json,yolo11n.pt,16,10,115W,0.0867265587502061,25.868660738714123,2837.23828125,0.66065,25.86866073871409,12.69150228171226,47.847,15.351,184.4878919511144,0.1402187453340775
yolo11n_b16_e10_run3_20250721-152714.json,yolo11n.pt,16,10,115W,0.0927020474999608,27.14185840707963,2880.46328125,0.66065,27.14185840707965,12.281491361017515,47.385,15.385,172.5959720577559,0.1572566154556442
yolo11n_b16_e10_run3_20250721-182144.json,yolo11n.pt,16,10,115W,0.0884915924999404,26.65638373751781,2910.18203125,0.66065,26.65638373751783,12.731982568748654,47.919,15.438,180.80813722513545,0.1474291154514041
yolo11n_b16_e10_run4_20250721-182219.json,yolo11n.pt,16,10,115W,0.0876630262496746,27.1179460269865,2904.91171875,0.66065,27.117946026986505,12.784190497905689,48.365,15.423,182.5170848474944,0.1485775759000611
yolo11n_b16_e10_run5_20250721-182255.json,yolo11n.pt,16,10,115W,0.0921645750001971,26.9181317715959,2905.3037109375,0.66065,26.9181317715959,12.532783697199577,47.219,15.307,173.60249314843338,0.1550561359080275
yolo11n_b16_run10_20250719-211323.json,yolo11n.pt,16,1,115W,0.1193015999992894,17.52214182692309,2408.72265625,0.59366,17.522141826923075,5.316734513866836,38.625,15.133,134.11387609298862,0.1306512222103998
yolo11n_b16_run1_20250719-211021.json,yolo11n.pt,16,1,115W,0.1463242750000972,17.3333,2308.66015625,0.59366,17.3333,4.911846240080249,36.587,15.15,109.34617649729934,0.1585176597411991
yolo11n_b16_run2_20250719-211041.json,yolo11n.pt,16,1,115W,0.1217512624998562,17.68907978723406,2365.41015625,0.59366,17.689079787234043,5.485746230587044,39.151,15.177,131.41547505529064,0.1346042372847772
yolo11n_b16_run3_20250719-211101.json,yolo11n.pt,16,1,115W,0.1137639875005334,17.459366047745355,2421.66015625,0.59366,17.45936604774536,5.349788947840228,38.463,14.854,140.64204632353434,0.1241404438014337
yolo11n_b16_run4_20250719-211121.json,yolo11n.pt,16,1,115W,0.1140856750002967,17.604423376623405,2413.53515625,0.59366,17.604423376623377,5.631879613804666,39.785,15.182,140.24547779516035,0.1255257827445678
yolo11n_b16_run5_20250719-211141.json,yolo11n.pt,16,1,115W,0.1158108250001532,17.477461152882217,2403.41015625,0.59366,17.477461152882206,5.35827602291203,39.184,15.069,138.15634246607624,0.1265049496889637
yolo11n_b16_run6_20250719-211201.json,yolo11n.pt,16,1,115W,0.1124038999987533,18.28010416666667,2405.41015625,0.59366,18.280104166666668,7.604798023875517,65.53,15.158,142.34381547417354,0.1284221875447996
yolo11n_b16_run7_20250719-211221.json,yolo11n.pt,16,1,115W,0.108152462500584,17.664952755905524,2405.41015625,0.59366,17.66495275590551,5.742470180335829,40.319,15.207,147.93930373904885,0.1194067587817288
yolo11n_b16_run8_20250719-211241.json,yolo11n.pt,16,1,115W,0.1157223499999418,17.546408970976252,2421.66015625,0.59366,17.546408970976252,5.6235510883512765,39.65,14.758,138.2619692739393,0.1269069800113395
yolo11n_b16_run9_20250719-211301.json,yolo11n.pt,16,1,115W,0.1083022624998193,17.626031914893623,2411.50390625,0.59366,17.626031914893616,5.61563666736306,39.486,15.17,147.73467913495057,0.1193086959548126
yolo11n_b1_e100_run1_20250721-161038.json,yolo11n.pt,1,100,115W,0.0561753638437272,19.44171846965692,1422.7278533935546,0.6158,19.44171846965699,0.8545473482479822,20.273,13.047,17.801397829516034,1.09214560878029
yolo11n_b1_e100_run1_20250722-105035.json,yolo11n.pt,1,100,115W,0.0508706692265621,17.516647856187152,1112.371478881836,0.6158,17.516647856187095,0.7764170362929591,23.56,13.184,19.65769303223259,0.8910835990502659
yolo11n_b1_e100_run2_20250722-110519.json,yolo11n.pt,1,100,115W,0.0518227160156241,17.62022243247894,1158.2736685180664,0.6158,17.620222432478926,0.6708784418354066,18.252,13.302,19.296557125614704,0.9131277832504868
yolo11n_b1_e100_run3_20250722-111953.json,yolo11n.pt,1,100,115W,0.0512099268984387,17.7016401739129,1222.3952890014648,0.6158,17.701640173913045,0.6835081854861992,18.618,13.2,19.527463922829533,0.906499699288546
yolo11n_b1_e100_run4_20250722-113440.json,yolo11n.pt,1,100,115W,0.0519829457031203,17.71659719919984,1214.4462487792969,0.6158,17.71659719919977,0.6803889974923927,19.746,13.247,19.237078362413257,0.9209609102500596
yolo11n_b1_e10_run1_20250721-151335.json,yolo11n.pt,1,10,115W,0.0561022277343738,17.921966213251444,1398.9739013671874,0.46471,17.921966213251427,1.7199561142189497,19.425,13.848,17.824604126857153,1.0054622299435862
yolo11n_b1_e10_run1_20250721-180204.json,yolo11n.pt,1,10,115W,0.0550199474999573,18.05488650580871,1432.8271881103517,0.46471,18.05488650580876,1.681472363652921,19.481,14.295,18.175226357691017,0.9933789076672828
yolo11n_b1_e10_run2_20250721-151523.json,yolo11n.pt,1,10,115W,0.052735655859405,18.53389844851902,1446.8341796875,0.46471,18.53389844851904,1.6139621266162971,19.621,14.745,18.96250238483869,0.9773972903142598
yolo11n_b1_e10_run2_20250721-180356.json,yolo11n.pt,1,10,115W,0.0559943553125748,18.51712302839112,1481.0939453125,0.46471,18.51712302839117,1.503127368578894,19.675,14.878,17.85894300269632,1.0368543662183942
yolo11n_b1_e10_run3_20250721-151718.json,yolo11n.pt,1,10,115W,0.057167505937474,18.56827103631532,1512.996664428711,0.46471,18.568271036315323,1.5440498194848744,19.783,14.744,17.492454561402976,1.0615017447171835
yolo11n_b1_e10_run3_20250721-180548.json,yolo11n.pt,1,10,115W,0.0547728906249517,18.650091776465285,1546.931817626953,0.46471,18.65009177646524,1.5873609157089,19.822,14.751,18.257206961146775,1.021519437017645
