json_file,model,batch,epochs,tag,avg_step_time,avg_power,avg_mem,map50,pwr_mean,pwr_std,pwr_max,pwr_min,throughput,energy_per_img
yolo11n_b1_run2_20250719-205454.json,yolo11n.pt,1,,,0.05741655390613687,16.83384180790961,1432.6875,0.4819,16.833841807909604,1.741321004658613,19.429,15.234,17.416579922835055,0.9665411856112226
yolo11n_b1_run3_20250719-205521.json,yolo11n.pt,1,,,0.05695839453139229,16.876456439393937,1500.814453125,0.4819,16.87645643939394,1.7897666382281783,19.434,15.225,17.556674625877243,0.9612558641668557
yolo11n_b1_run4_20250719-205550.json,yolo11n.pt,1,,,0.0566471656251224,16.8262090909091,1489.09326171875,0.4819,16.826209090909092,1.7474580712642138,19.542,15.276,17.6531339028993,0.953157053215668
yolo11n_b1_run5_20250719-205617.json,yolo11n.pt,1,,,0.056378403906137464,16.811981024667908,1486.28125,0.4819,16.811981024667933,1.7881996584876279,19.5,15.224,17.73728822945869,0.9478326566710461
yolo11n_b1_run6_20250719-205645.json,yolo11n.pt,1,,,0.05789357187492783,16.85323463687151,1495.232421875,0.4819,16.85323463687151,1.8178693118802276,19.713,15.261,17.273074844308812,0.9756939507747439
yolo11n_b1_run7_20250719-205712.json,yolo11n.pt,1,,,0.05745352812490978,16.872543396226394,1488.751953125,0.4819,16.872543396226416,1.812734894864708,19.559,14.912,17.405371482598927,0.9693871465538538
yolo11n_b1_run8_20250719-205740.json,yolo11n.pt,1,,,0.060071158593586915,16.889401119402994,1487.8515625,0.4819,16.889401119402986,1.7260194352813343,19.528,15.26,16.646923805241176,1.0145658931943615
yolo11n_b1_run9_20250719-205808.json,yolo11n.pt,1,,,0.060366140625063736,16.879304029304024,1489.375,0.4819,16.87930402930403,1.7738893029765228,19.667,15.282,16.565577816396047,1.0189384406861717
yolo11n_b2_e100_run1_20250721-161932.json,yolo11n.pt,2,100.0,,0.05796375620313313,20.96675593414992,1483.0455963134766,0.6888,20.966755934150076,1.232673392173219,22.167,15.189,34.50432013051448,0.6076559646688304
yolo11n_b2_e100_run1_20250722-114318.json,yolo11n.pt,2,100.0,,0.05621734198438062,18.900652855874572,1192.694752807617,0.6888,18.90065285587452,1.2063792340749253,19.956,12.247,35.5762106389818,0.5312722326633805
yolo11n_b2_e100_run2_20250722-115151.json,yolo11n.pt,2,100.0,,0.056256064078129955,18.940960545832027,1243.0870288085937,0.6888,18.940960545832098,1.1359088436766678,19.989,13.389,35.55172287244172,0.532771945083829
yolo11n_b2_e100_run3_20250722-120029.json,yolo11n.pt,2,100.0,,0.056765984328129376,18.9790360996665,1289.2301489257814,0.6888,18.97903609966647,1.2168871390048743,24.832,13.276,35.23236712393157,0.5386818328983352
yolo11n_b2_e100_run4_20250722-120906.json,yolo11n.pt,2,100.0,,0.05663795989062493,18.95501965601971,1289.220601196289,0.6888,18.955019656019655,1.191114833936455,20.054,13.228,35.31200636220396,0.5367868215018258
yolo11n_b2_e10_run1_20250721-151832.json,yolo11n.pt,2,10.0,,0.05543964968741193,19.134477157360404,1462.612109375,0.5703,19.134477157360408,2.5337241974890623,21.53,14.97,36.075264026318656,0.5304043552779233
yolo11n_b2_e10_run1_20250721-181048.json,yolo11n.pt,2,10.0,,0.05599004734378923,19.145657894736843,1496.27421875,0.5703,19.145657894736843,2.5141282091038604,21.553,15.087,35.72063419985396,0.5359831459771539
yolo11n_b2_e10_run2_20250721-151941.json,yolo11n.pt,2,10.0,,0.05623390531251289,19.258773695811918,1514.7375,0.5703,19.258773695811904,2.4622264937676923,21.548,15.066,35.565731899380815,0.5414980282227007
yolo11n_b2_e10_run2_20250721-181158.json,yolo11n.pt,2,10.0,,0.05806495578133308,19.32361956521738,1549.034375,0.5703,19.323619565217392,2.366005242326959,21.586,15.222,34.444183640332106,0.561012557794825
yolo11n_b2_e10_run3_20250721-152051.json,yolo11n.pt,2,10.0,,0.05813336796872477,19.268810771470157,1561.214453125,0.5703,19.26881077147016,2.350417590077184,21.527,15.047,34.403649227341894,0.5600804334488011
yolo11n_b2_e10_run3_20250721-181307.json,yolo11n.pt,2,10.0,,0.05652950156251109,19.413412371134022,1594.749609375,0.5703,19.413412371134022,2.4156484362392794,21.616,14.991,35.379756493843715,0.5487152624838464
yolo11n_b2_e10_run4_20250721-181417.json,yolo11n.pt,2,10.0,,0.056721897812491304,19.47428707782673,1594.795147705078,0.5703,19.474287077826727,2.3984434442011042,21.671,15.241,35.25975112136604,0.5523092607998038
yolo11n_b2_e10_run5_20250721-181527.json,yolo11n.pt,2,10.0,,0.05710451374996524,19.434183211678807,1595.13984375,0.5703,19.434183211678832,2.3931245701048076,21.628,14.904,35.02350109760312,0.554889791215328
yolo11n_b2_run10_20250719-210249.json,yolo11n.pt,2,,,0.06669087812485941,16.682105577689228,1543.5149536132812,0.55542,16.682105577689242,1.9911127649227234,20.815,15.024,29.98910879919106,0.5562721349738549
yolo11n_b2_run1_20250719-205908.json,yolo11n.pt,2,,,0.07270532343727609,16.682305816135074,1438.6953125,0.55542,16.682305816135084,1.86407515266128,20.813,15.403,27.50830208087071,0.6064462200208264
yolo11n_b2_run2_20250719-205932.json,yolo11n.pt,2,,,0.06265267031233179,16.83170087336246,1485.66015625,0.55542,16.831700873362447,2.0567172554919986,21.109,15.373,31.922023275779583,0.5272755028072826
yolo11n_b2_run3_20250719-205956.json,yolo11n.pt,2,,,0.06182207343721302,16.789698689956353,1553.560546875,0.55542,16.78969868995633,2.0830388032720726,21.205,15.35,32.350904600946706,0.5189869926995805
