epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.58337,1.08376,1.35115,1.17039,0.6938,0.64987,0.7013,0.54914,0.93031,0.72675,0.98679,1.19e-05,1.19e-05,1.19e-05
2,4.74184,1.13484,1.1947,1.17035,0.71137,0.66122,0.71249,0.55661,0.92456,0.70136,0.98852,2.3753e-05,2.3753e-05,2.3753e-05
3,6.88774,1.09062,1.13122,1.15728,0.80111,0.61615,0.72117,0.56434,0.91879,0.69461,0.98526,3.43101e-05,3.43101e-05,3.43101e-05
4,8.99109,1.09424,1.09242,1.12328,0.82177,0.61978,0.73263,0.57349,0.91036,0.69352,0.98133,4.35713e-05,4.35713e-05,4.35713e-05
5,11.0576,1.04148,0.97703,1.11162,0.74348,0.68857,0.73937,0.57538,0.89982,0.69192,0.97407,5.15365e-05,5.15365e-05,5.15365e-05
6,13.1743,1.02735,0.91978,1.10773,0.77966,0.6763,0.74003,0.57718,0.89661,0.67974,0.96783,5.82059e-05,5.82059e-05,5.82059e-05
7,15.2999,1.0531,0.92425,1.119,0.80298,0.67427,0.74836,0.58318,0.88961,0.66276,0.96164,6.35793e-05,6.35793e-05,6.35793e-05
8,17.5348,1.10057,0.9471,1.10482,0.7823,0.70507,0.75559,0.59768,0.88172,0.64159,0.95542,6.76569e-05,6.76569e-05,6.76569e-05
9,19.6232,1.02263,0.881,1.08339,0.85548,0.67102,0.75988,0.60014,0.87384,0.62751,0.94893,7.04385e-05,7.04385e-05,7.04385e-05
10,21.6926,1.00225,0.87692,1.08751,0.86457,0.66994,0.76204,0.60701,0.87166,0.61625,0.94524,6.59855e-05,6.59855e-05,6.59855e-05
11,29.4065,0.94499,0.79378,1.02113,0.87035,0.67012,0.77124,0.61104,0.86667,0.61846,0.94113,6.0095e-05,6.0095e-05,6.0095e-05
12,31.5194,0.9401,0.76372,1.02024,0.84987,0.68307,0.77597,0.61666,0.86192,0.61114,0.93709,5.42045e-05,5.42045e-05,5.42045e-05
13,33.6157,0.91088,0.73377,1.01999,0.77444,0.74691,0.78586,0.62463,0.83793,0.59092,0.92752,4.8314e-05,4.8314e-05,4.8314e-05
14,35.6853,0.90626,0.70162,0.99645,0.80905,0.73499,0.79133,0.6297,0.82798,0.57729,0.92332,4.24235e-05,4.24235e-05,4.24235e-05
15,37.758,0.88605,0.67379,1.00145,0.83513,0.72585,0.79295,0.633,0.82221,0.57012,0.92098,3.6533e-05,3.6533e-05,3.6533e-05
16,39.8105,0.94616,0.75921,1.00334,0.82531,0.73074,0.794,0.63354,0.81859,0.56671,0.91941,3.06425e-05,3.06425e-05,3.06425e-05
17,42.0072,0.87218,0.68956,0.99049,0.82856,0.73127,0.79431,0.63409,0.8161,0.56388,0.91865,2.4752e-05,2.4752e-05,2.4752e-05
18,44.11,0.87823,0.65499,0.96581,0.8516,0.71653,0.79554,0.637,0.8108,0.5574,0.91729,1.88615e-05,1.88615e-05,1.88615e-05
19,46.2608,0.89954,0.68488,0.98564,0.85902,0.71496,0.79633,0.63911,0.80774,0.55668,0.91677,1.2971e-05,1.2971e-05,1.2971e-05
20,48.4439,0.85298,0.63486,0.97786,0.85824,0.71799,0.79779,0.64054,0.80637,0.5559,0.916,7.0805e-06,7.0805e-06,7.0805e-06
