epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.58395,1.04143,1.0542,1.05265,0.72343,0.65656,0.70532,0.55137,0.94233,0.73037,0.98264,1.428e-05,1.428e-05,1.428e-05
2,8.57197,0.98386,0.99443,1.03763,0.72386,0.67038,0.71979,0.55756,0.93172,0.71047,0.97485,2.68048e-05,2.68048e-05,2.68048e-05
3,10.5586,0.98633,0.88073,1.02787,0.75944,0.66814,0.73086,0.57331,0.92669,0.70775,0.96904,3.62664e-05,3.62664e-05,3.62664e-05
4,12.5526,1.01779,0.89574,1.05544,0.76987,0.68231,0.74006,0.57983,0.91138,0.70054,0.96084,4.26651e-05,4.26651e-05,4.26651e-05
5,14.486,0.94545,0.84041,1.02811,0.79049,0.6889,0.75156,0.58769,0.89784,0.68764,0.95193,4.60006e-05,4.60006e-05,4.60006e-05
6,16.4126,0.97603,0.84581,1.04322,0.80067,0.68465,0.76757,0.59408,0.89526,0.67431,0.95052,4.62732e-05,4.62732e-05,4.62732e-05
7,18.383,0.96575,0.77686,1.0171,0.78004,0.69893,0.76288,0.59642,0.88791,0.67051,0.94871,4.34826e-05,4.34826e-05,4.34826e-05
8,20.3034,0.92561,0.73191,0.99939,0.77753,0.7154,0.76992,0.6022,0.87999,0.65171,0.94508,3.6533e-05,3.6533e-05,3.6533e-05
9,22.4152,0.96223,0.74444,1.02589,0.78564,0.71945,0.77222,0.6071,0.87384,0.6395,0.9429,2.4752e-05,2.4752e-05,2.4752e-05
10,24.3624,0.9124,0.71918,1.0112,0.79131,0.7283,0.77803,0.6114,0.87043,0.62422,0.9405,1.2971e-05,1.2971e-05,1.2971e-05
