epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.69181,1.21806,1.27542,1.17951,0.64982,0.52244,0.58284,0.43243,1.03118,0.9578,1.0342,4.76e-06,4.76e-06,4.76e-06
2,7.03034,1.24124,1.35994,1.11484,0.6523,0.53005,0.59463,0.44401,1.02723,0.94917,1.03301,9.64971e-06,9.64971e-06,9.64971e-06
3,8.37247,1.1495,1.13117,1.11111,0.70401,0.51444,0.60196,0.44872,1.01585,0.9208,1.02824,1.33613e-05,1.33613e-05,1.33613e-05
4,9.74138,1.19353,1.28169,1.07545,0.65507,0.55327,0.61383,0.46245,1.00688,0.9007,1.02591,1.58948e-05,1.58948e-05,1.58948e-05
5,11.1216,1.06803,1.11329,1.11231,0.66891,0.56043,0.61642,0.4673,1.00374,0.88433,1.02383,1.72502e-05,1.72502e-05,1.72502e-05
6,12.5168,1.16827,1.4346,1.20636,0.77741,0.51715,0.62553,0.47504,0.99741,0.87237,1.02145,1.74276e-05,1.74276e-05,1.74276e-05
7,13.8942,1.17747,1.17523,1.14286,0.74896,0.5331,0.63272,0.48552,0.99209,0.86472,1.01722,1.64268e-05,1.64268e-05,1.64268e-05
8,15.3559,1.01264,1.28101,1.08208,0.7317,0.55447,0.6456,0.49392,0.9888,0.84943,1.01518,1.42479e-05,1.42479e-05,1.42479e-05
9,16.7463,1.30538,1.20366,1.18918,0.72781,0.56523,0.65216,0.49555,0.9849,0.83613,1.01356,1.08909e-05,1.08909e-05,1.08909e-05
10,18.0788,1.15654,1.04494,1.09413,0.73089,0.56168,0.6509,0.49506,0.9838,0.83077,1.01225,6.35579e-06,6.35579e-06,6.35579e-06
