epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.17476,0.90888,0.78878,1.00146,0.75006,0.6844,0.75793,0.60182,0.8381,0.6598,0.95179,5.95e-06,5.95e-06,5.95e-06
2,10.3881,0.9437,0.81429,1.03613,0.84559,0.65357,0.76976,0.61237,0.8146,0.626,0.94325,1.17941e-05,1.17941e-05,1.17941e-05
3,13.6039,0.86404,0.7223,1.00653,0.82049,0.70213,0.78522,0.62878,0.79051,0.60243,0.93183,1.62245e-05,1.62245e-05,1.62245e-05
4,16.8848,0.86366,0.69238,0.98586,0.84627,0.71044,0.79572,0.64222,0.77091,0.57083,0.92144,1.92411e-05,1.92411e-05,1.92411e-05
5,20.1137,0.8446,0.64551,0.98957,0.82374,0.73646,0.80112,0.65357,0.76175,0.54453,0.91467,2.0844e-05,2.0844e-05,2.0844e-05
6,23.2871,0.83696,0.62455,0.97699,0.83915,0.74535,0.80688,0.65921,0.7539,0.52848,0.90957,2.10333e-05,2.10333e-05,2.10333e-05
7,26.4734,0.83046,0.61541,0.98451,0.85192,0.75011,0.81186,0.66502,0.74843,0.51797,0.90746,1.98087e-05,1.98087e-05,1.98087e-05
8,29.6555,0.80584,0.57183,0.96107,0.85159,0.7536,0.82837,0.67263,0.73659,0.5082,0.90114,1.71705e-05,1.71705e-05,1.71705e-05
9,32.8125,0.78224,0.56252,0.95109,0.83431,0.76805,0.83213,0.67585,0.73276,0.49664,0.89982,1.31186e-05,1.31186e-05,1.31186e-05
10,35.888,0.78819,0.58227,0.95495,0.83473,0.78306,0.83356,0.68025,0.72676,0.48834,0.89717,7.65289e-06,7.65289e-06,7.65289e-06
