epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.30806,0.88641,0.91866,1.12209,0.80105,0.74306,0.80846,0.66232,0.75605,0.5438,0.9566,2.142e-05,2.142e-05,2.142e-05
2,13.334,0.96584,0.90753,1.12301,0.82397,0.72581,0.80456,0.65089,0.7602,0.64157,0.94857,4.18505e-05,4.18505e-05,4.18505e-05
3,19.9384,0.92369,0.8184,1.09407,0.8042,0.75118,0.81704,0.65874,0.75967,0.58598,0.94624,6.00426e-05,6.00426e-05,6.00426e-05
4,26.4252,0.89528,0.75412,1.05327,0.85158,0.67352,0.76627,0.60056,0.86148,0.67037,1.01331,7.59964e-05,7.59964e-05,7.59964e-05
5,32.8962,0.90698,0.7141,1.08071,0.83861,0.66452,0.74553,0.58571,0.86713,0.69132,1.02406,8.97117e-05,8.97117e-05,8.97117e-05
6,39.5627,0.8383,0.66814,1.06965,0.80661,0.73094,0.79701,0.64364,0.81401,0.54667,0.97675,8.95475e-05,8.95475e-05,8.95475e-05
7,46.0522,0.89866,0.74719,1.08759,0.82634,0.76636,0.81851,0.66395,0.81492,0.52949,0.97155,8.3657e-05,8.3657e-05,8.3657e-05
8,52.8862,0.86419,0.68541,1.06931,0.89535,0.77019,0.83365,0.68219,0.78109,0.54739,0.95123,7.77665e-05,7.77665e-05,7.77665e-05
9,59.8579,0.88357,0.67247,1.05299,0.8752,0.77903,0.83388,0.67892,0.77388,0.52508,0.94226,7.1876e-05,7.1876e-05,7.1876e-05
10,66.363,0.83522,0.64354,1.06672,0.88565,0.78687,0.85744,0.70601,0.73163,0.48027,0.92324,6.59855e-05,6.59855e-05,6.59855e-05
11,79.0394,0.73839,0.55839,0.96487,0.88414,0.80676,0.87554,0.71574,0.70809,0.45361,0.90389,6.0095e-05,6.0095e-05,6.0095e-05
12,85.9146,0.74825,0.54611,0.96571,0.89439,0.7969,0.87302,0.71873,0.69293,0.44874,0.90034,5.42045e-05,5.42045e-05,5.42045e-05
13,92.7467,0.72317,0.51259,0.93912,0.91511,0.79119,0.87712,0.72778,0.67226,0.42086,0.89435,4.8314e-05,4.8314e-05,4.8314e-05
14,99.5502,0.72657,0.52955,0.97618,0.92121,0.80262,0.88064,0.73148,0.65897,0.40872,0.89059,4.24235e-05,4.24235e-05,4.24235e-05
15,106.449,0.73154,0.51453,0.9791,0.92423,0.81038,0.88411,0.73771,0.64424,0.39277,0.88347,3.6533e-05,3.6533e-05,3.6533e-05
16,113.108,0.68431,0.45057,0.92995,0.92186,0.81032,0.88212,0.74302,0.63122,0.39098,0.87616,3.06425e-05,3.06425e-05,3.06425e-05
17,119.689,0.69907,0.44573,0.9434,0.93184,0.80237,0.8851,0.74929,0.62472,0.3874,0.87116,2.4752e-05,2.4752e-05,2.4752e-05
18,126.593,0.7053,0.45863,0.94,0.91912,0.81108,0.88739,0.75477,0.61705,0.38021,0.86658,1.88615e-05,1.88615e-05,1.88615e-05
19,133.357,0.70369,0.50288,0.95555,0.92916,0.80812,0.88806,0.75706,0.60906,0.37514,0.86288,1.2971e-05,1.2971e-05,1.2971e-05
20,139.963,0.64402,0.41449,0.90522,0.92813,0.81087,0.88851,0.75704,0.60396,0.37067,0.86164,7.0805e-06,7.0805e-06,7.0805e-06
