epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.12057,1.05122,1.14809,1.17414,0.74115,0.68667,0.75976,0.60323,0.82911,0.6512,0.94774,4.76e-06,4.76e-06,4.76e-06
2,6.349,1.03209,0.98974,1.12644,0.74291,0.70714,0.76792,0.60677,0.81825,0.6148,0.94015,1.01799e-05,1.01799e-05,1.01799e-05
3,9.61205,1.06506,0.97803,1.15163,0.82935,0.68203,0.77997,0.61469,0.79248,0.61051,0.92944,1.50107e-05,1.50107e-05,1.50107e-05
4,12.8769,1.02157,1.00015,1.15235,0.81294,0.71284,0.78033,0.62025,0.78338,0.61907,0.9233,1.92524e-05,1.92524e-05,1.92524e-05
5,16.0683,0.94953,0.82474,1.08262,0.81968,0.72336,0.78236,0.62661,0.77676,0.60788,0.91859,2.29051e-05,2.29051e-05,2.29051e-05
6,19.204,0.93519,0.81284,1.08603,0.8217,0.73757,0.79322,0.63314,0.78771,0.56636,0.92294,2.59688e-05,2.59688e-05,2.59688e-05
7,22.3512,0.91369,0.76807,1.07662,0.83461,0.74671,0.80883,0.64359,0.77192,0.52994,0.91617,2.84434e-05,2.84434e-05,2.84434e-05
8,25.486,0.92578,0.72711,1.05071,0.8751,0.74238,0.81556,0.64596,0.77273,0.51471,0.91486,3.03289e-05,3.03289e-05,3.03289e-05
9,28.6431,0.85618,0.69672,1.03141,0.89447,0.73961,0.81971,0.64898,0.78199,0.50965,0.916,3.16254e-05,3.16254e-05,3.16254e-05
10,31.7156,0.8633,0.67504,1.03254,0.88861,0.74543,0.8274,0.65936,0.76969,0.49644,0.91197,3.23329e-05,3.23329e-05,3.23329e-05
11,39.1846,0.79704,0.62562,0.97435,0.88503,0.75167,0.83599,0.6751,0.7372,0.46357,0.89945,3.24513e-05,3.24513e-05,3.24513e-05
12,42.6765,0.77353,0.59977,0.98219,0.87749,0.76321,0.84175,0.6879,0.70992,0.44499,0.89185,3.19807e-05,3.19807e-05,3.19807e-05
13,45.8832,0.76321,0.55148,0.95391,0.87847,0.78049,0.85355,0.70036,0.68234,0.43775,0.8799,3.0921e-05,3.0921e-05,3.0921e-05
14,49.0069,0.77179,0.55352,0.95352,0.87378,0.78602,0.857,0.70783,0.67248,0.43244,0.87591,2.92722e-05,2.92722e-05,2.92722e-05
15,52.1293,0.79319,0.56327,0.96371,0.87943,0.79605,0.85907,0.71193,0.66455,0.42099,0.8727,2.70344e-05,2.70344e-05,2.70344e-05
16,55.2594,0.73773,0.51764,0.93019,0.88522,0.79593,0.8604,0.71412,0.66098,0.41689,0.87114,2.42076e-05,2.42076e-05,2.42076e-05
17,58.3717,0.72871,0.52003,0.94909,0.88933,0.81089,0.86261,0.71918,0.65733,0.41124,0.86936,2.07917e-05,2.07917e-05,2.07917e-05
18,61.4233,0.77206,0.55272,0.96725,0.90593,0.80427,0.86468,0.72012,0.65333,0.40878,0.8669,1.67867e-05,1.67867e-05,1.67867e-05
19,64.6276,0.74369,0.52055,0.9597,0.91288,0.80382,0.86352,0.72131,0.64594,0.40239,0.86336,1.21927e-05,1.21927e-05,1.21927e-05
20,67.8082,0.70765,0.46421,0.90321,0.91336,0.80295,0.86458,0.72494,0.64314,0.40352,0.86225,7.0097e-06,7.0097e-06,7.0097e-06
