epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.46362,1.16307,1.65822,1.19243,0.72244,0.61706,0.68949,0.52972,0.93689,0.7638,0.99506,3.87442e-05,3.87442e-05,3.87442e-05
2,9.85596,1.32203,1.70091,1.27766,0.71547,0.59661,0.68865,0.52906,0.94598,0.77189,1.00056,7.45295e-05,7.45295e-05,7.45295e-05
3,14.1461,1.16355,1.54977,1.17619,0.73742,0.61587,0.70343,0.53048,0.95542,0.78097,1.00153,0.000106388,0.000106388,0.000106388
4,18.508,1.10346,1.42551,1.16847,0.7085,0.65334,0.69968,0.52672,0.95689,0.782,0.99792,0.000101329,0.000101329,0.000101329
5,22.5509,1.2073,1.45831,1.23089,0.71902,0.63855,0.69781,0.51814,0.97192,0.77777,0.99697,9.5438e-05,9.5438e-05,9.5438e-05
6,26.5747,1.14347,1.41781,1.17392,0.767,0.63767,0.71722,0.54302,0.94678,0.76444,0.98863,8.95475e-05,8.95475e-05,8.95475e-05
7,30.7607,1.12268,1.28994,1.16822,0.79155,0.64658,0.71393,0.54004,0.93185,0.76356,0.98142,8.3657e-05,8.3657e-05,8.3657e-05
8,34.8997,1.14578,1.32633,1.15813,0.76849,0.6512,0.72472,0.5547,0.93562,0.74368,0.9853,7.77665e-05,7.77665e-05,7.77665e-05
9,39.0429,1.15196,1.20135,1.15414,0.76681,0.65921,0.73329,0.56188,0.92008,0.73164,0.97607,7.1876e-05,7.1876e-05,7.1876e-05
10,43.313,1.06849,1.20503,1.14902,0.79295,0.66534,0.74112,0.56384,0.90897,0.72652,0.96112,6.59855e-05,6.59855e-05,6.59855e-05
11,52.884,1.02078,1.11784,1.08012,0.79686,0.65697,0.73363,0.56377,0.91023,0.77558,0.95697,6.0095e-05,6.0095e-05,6.0095e-05
12,56.9721,1.04405,1.16617,1.0741,0.79934,0.65026,0.7311,0.56648,0.91388,0.79904,0.95639,5.42045e-05,5.42045e-05,5.42045e-05
13,61.208,1.02187,1.06351,1.07249,0.80416,0.64395,0.7349,0.56402,0.90877,0.78824,0.9549,4.8314e-05,4.8314e-05,4.8314e-05
14,65.2058,1.06119,1.10154,1.09026,0.8186,0.65446,0.74623,0.57207,0.89927,0.75335,0.95248,4.24235e-05,4.24235e-05,4.24235e-05
15,69.1571,0.99429,1.02527,1.07552,0.82628,0.65649,0.75108,0.5795,0.88843,0.73922,0.94598,3.6533e-05,3.6533e-05,3.6533e-05
16,73.107,1.06122,1.03254,1.0704,0.84394,0.65218,0.75649,0.58372,0.88451,0.72613,0.94552,3.06425e-05,3.06425e-05,3.06425e-05
17,77.2148,0.99459,0.94305,1.04766,0.85413,0.65633,0.75746,0.58776,0.87605,0.73115,0.94141,2.4752e-05,2.4752e-05,2.4752e-05
18,81.5298,0.96923,0.92029,1.05401,0.83169,0.66556,0.75742,0.58512,0.86916,0.71852,0.93951,1.88615e-05,1.88615e-05,1.88615e-05
19,85.6864,0.97405,1.03059,1.04137,0.83238,0.66674,0.75725,0.58647,0.87036,0.72443,0.93907,1.2971e-05,1.2971e-05,1.2971e-05
20,89.7629,0.98712,0.89399,1.05483,0.84474,0.66739,0.76173,0.59068,0.86786,0.70518,0.93882,7.0805e-06,7.0805e-06,7.0805e-06
