epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.75914,1.05238,1.0138,1.04861,0.78371,0.63358,0.70613,0.54903,0.95062,0.69947,1.04071,1.666e-05,1.666e-05,1.666e-05
2,8.86234,1.05826,1.10444,1.07111,0.75089,0.66004,0.71735,0.56057,0.88453,0.71506,0.96891,3.10935e-05,3.10935e-05,3.10935e-05
3,10.9698,1.04769,0.92121,1.10515,0.80154,0.63938,0.73013,0.56842,0.86417,0.70656,0.96042,4.19927e-05,4.19927e-05,4.19927e-05
4,13.0767,1.00693,0.93276,1.03069,0.70379,0.69865,0.73665,0.57392,0.86267,0.68135,0.9597,4.93576e-05,4.93576e-05,4.93576e-05
5,15.1579,0.94883,0.84322,1.02608,0.84222,0.63885,0.74439,0.58241,0.84543,0.65327,0.94881,5.31882e-05,5.31882e-05,5.31882e-05
6,17.2707,0.9896,0.92353,1.04626,0.85386,0.65385,0.75195,0.59505,0.82837,0.62876,0.94066,5.34846e-05,5.34846e-05,5.34846e-05
7,19.3291,0.99317,0.8139,1.00524,0.75549,0.71062,0.75349,0.59526,0.82407,0.62165,0.93873,4.8314e-05,4.8314e-05,4.8314e-05
8,21.7388,0.97188,0.92643,1.02218,0.76125,0.71689,0.76036,0.60074,0.81842,0.603,0.93467,3.6533e-05,3.6533e-05,3.6533e-05
9,24.0116,1.01806,0.86397,1.04029,0.75982,0.71832,0.76273,0.60238,0.81388,0.59865,0.93084,2.4752e-05,2.4752e-05,2.4752e-05
10,26.0749,0.89975,0.74096,0.98759,0.78009,0.71388,0.76355,0.60205,0.81295,0.59488,0.92985,1.2971e-05,1.2971e-05,1.2971e-05
