epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.96077,1.16255,1.22953,1.13103,0.63642,0.54576,0.586,0.43849,1.07104,0.98849,1.04088,5.95e-06,5.95e-06,5.95e-06
2,7.31128,1.21337,1.28591,1.15265,0.6291,0.53174,0.58623,0.44386,1.06672,0.96636,1.04032,1.17941e-05,1.17941e-05,1.17941e-05
3,8.65836,1.12396,1.16489,1.10565,0.73722,0.51374,0.60526,0.45823,1.05515,0.93882,1.03172,1.62245e-05,1.62245e-05,1.62245e-05
4,10.0506,1.13644,1.16724,1.1017,0.62944,0.58335,0.61833,0.47114,1.04138,0.91349,1.02031,1.92411e-05,1.92411e-05,1.92411e-05
5,11.3755,1.08174,1.14238,1.0963,0.72707,0.52724,0.62359,0.47713,1.03233,0.8975,1.01542,2.0844e-05,2.0844e-05,2.0844e-05
6,12.719,1.14402,1.11879,1.11764,0.73489,0.53193,0.63414,0.4873,1.02964,0.88843,1.01368,2.10333e-05,2.10333e-05,2.10333e-05
7,14.0717,1.12338,1.09301,1.11264,0.70639,0.55506,0.63904,0.49174,1.02919,0.88122,1.01507,1.98087e-05,1.98087e-05,1.98087e-05
8,15.4503,1.07315,0.99957,1.08254,0.67813,0.56618,0.63875,0.4925,1.02784,0.87654,1.01464,1.71705e-05,1.71705e-05,1.71705e-05
9,16.7468,1.10826,1.05373,1.08908,0.70967,0.56607,0.6447,0.49672,1.02574,0.87233,1.01288,1.31186e-05,1.31186e-05,1.31186e-05
10,18.0483,1.09267,1.05645,1.08563,0.7074,0.56762,0.64454,0.49804,1.02527,0.87085,1.01161,7.65289e-06,7.65289e-06,7.65289e-06
