epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.39547,0.9959,0.90257,1.03015,0.75588,0.62224,0.7017,0.54949,0.94133,0.74449,0.98561,5.95e-06,5.95e-06,5.95e-06
2,9.46169,1.05996,0.96293,1.07635,0.71143,0.66963,0.70966,0.55758,0.93214,0.72338,0.97959,1.17941e-05,1.17941e-05,1.17941e-05
3,11.4926,0.97685,0.85445,1.037,0.72537,0.68975,0.72144,0.57063,0.92156,0.69461,0.97371,1.62245e-05,1.62245e-05,1.62245e-05
4,13.4855,1.00015,0.82745,1.03962,0.75475,0.66053,0.7306,0.5814,0.90392,0.67481,0.96515,1.92411e-05,1.92411e-05,1.92411e-05
5,15.5228,0.95951,0.81131,1.03742,0.74937,0.67752,0.73971,0.58845,0.89311,0.66514,0.95749,2.0844e-05,2.0844e-05,2.0844e-05
6,17.6031,0.97277,0.78376,1.03834,0.76586,0.67296,0.73346,0.58297,0.89007,0.65681,0.95572,2.10333e-05,2.10333e-05,2.10333e-05
7,19.5074,0.98825,0.77862,1.04414,0.77031,0.67997,0.74887,0.59399,0.8861,0.64775,0.95367,1.98087e-05,1.98087e-05,1.98087e-05
8,21.4791,0.93634,0.71532,1.00885,0.77785,0.6821,0.75121,0.59895,0.87872,0.63991,0.94984,1.71705e-05,1.71705e-05,1.71705e-05
9,23.4751,0.92846,0.73484,1.00309,0.78385,0.67481,0.75666,0.60334,0.87573,0.6352,0.94726,1.31186e-05,1.31186e-05,1.31186e-05
10,25.447,0.91267,0.72763,0.99633,0.80238,0.67704,0.75835,0.60506,0.872,0.62765,0.94394,7.65289e-06,7.65289e-06,7.65289e-06
