epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.44196,1.17405,1.4559,1.13614,0.73952,0.63161,0.70575,0.549,0.94075,0.75408,0.96981,3.689e-05,3.689e-05,3.689e-05
2,10.2964,1.06647,1.28131,1.0904,0.71268,0.64393,0.7111,0.54483,0.94983,0.76222,0.97357,6.7548e-05,6.7548e-05,6.7548e-05
3,13.1339,1.03809,1.14576,1.08567,0.73848,0.63672,0.71591,0.55326,0.94523,0.75943,0.9715,9.06661e-05,9.06661e-05,9.06661e-05
4,16.0307,1.02668,1.09879,1.08129,0.76784,0.65379,0.72073,0.55716,0.9391,0.75756,0.96913,8.3657e-05,8.3657e-05,8.3657e-05
5,18.8854,1.027,1.02044,1.06691,0.7544,0.6762,0.73344,0.56044,0.93052,0.74831,0.96419,7.1876e-05,7.1876e-05,7.1876e-05
6,21.7473,0.99255,1.01368,1.05816,0.75428,0.67621,0.73157,0.5577,0.92629,0.74923,0.96052,6.0095e-05,6.0095e-05,6.0095e-05
7,24.6592,1.01782,0.94759,1.04993,0.74074,0.68849,0.73191,0.56666,0.9109,0.74518,0.95334,4.8314e-05,4.8314e-05,4.8314e-05
8,27.6058,1.01165,0.96408,1.04248,0.75626,0.68842,0.73669,0.56821,0.90896,0.72834,0.95214,3.6533e-05,3.6533e-05,3.6533e-05
9,30.679,1.02923,0.94207,1.07779,0.76124,0.69079,0.7429,0.5725,0.90642,0.72506,0.95121,2.4752e-05,2.4752e-05,2.4752e-05
10,33.7853,0.98073,0.94593,1.05723,0.75485,0.69202,0.73829,0.57369,0.90404,0.72053,0.94932,1.2971e-05,1.2971e-05,1.2971e-05
