epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.5573,0.81331,0.63277,0.97663,0.84073,0.71291,0.81303,0.66952,0.75849,0.53254,0.94221,8.33e-06,8.33e-06,8.33e-06
2,36.8991,0.97878,0.77858,1.09689,0.83862,0.74703,0.82066,0.67617,0.74641,0.51506,0.93017,1.60829e-05,1.60829e-05,1.60829e-05
3,56.7587,0.85397,0.59023,0.99926,0.84466,0.76251,0.83285,0.68953,0.72579,0.4931,0.92308,2.19507e-05,2.19507e-05,2.19507e-05
4,80.4532,0.83765,0.66794,1.01955,0.89747,0.75355,0.84194,0.70039,0.70983,0.46166,0.91342,2.59337e-05,2.59337e-05,2.59337e-05
5,104.281,0.75087,0.5136,0.9633,0.82784,0.80866,0.85012,0.7033,0.69991,0.4563,0.90294,2.80316e-05,2.80316e-05,2.80316e-05
6,125.45,0.72243,0.56317,0.94595,0.90022,0.79055,0.85588,0.70912,0.70289,0.44791,0.90317,2.82447e-05,2.82447e-05,2.82447e-05
7,145.044,0.80545,0.5253,0.97075,0.90293,0.78762,0.86147,0.71851,0.68053,0.42687,0.89604,2.65727e-05,2.65727e-05,2.65727e-05
8,164.319,0.69078,0.5545,0.93593,0.88965,0.8003,0.86282,0.72527,0.66087,0.41533,0.88566,2.30158e-05,2.30158e-05,2.30158e-05
9,190.177,0.74471,0.48688,0.93291,0.89438,0.80201,0.86438,0.7296,0.64038,0.41041,0.87284,1.75739e-05,1.75739e-05,1.75739e-05
10,211.381,0.64418,0.44092,0.89198,0.87883,0.81409,0.86525,0.73888,0.62768,0.39594,0.86872,1.02471e-05,1.02471e-05,1.02471e-05
