epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.61002,1.02691,0.91377,1.05101,0.77826,0.61425,0.70021,0.54884,0.93464,0.72283,0.98714,7.14e-06,7.14e-06,7.14e-06
2,9.6447,1.0125,0.96326,1.04248,0.74612,0.66128,0.71983,0.56366,0.91296,0.68763,0.97573,1.39385e-05,1.39385e-05,1.39385e-05
3,11.6822,0.99127,0.85775,1.03368,0.74939,0.67367,0.72696,0.56855,0.90274,0.65494,0.96755,1.90876e-05,1.90876e-05,1.90876e-05
4,13.6833,0.99261,0.87753,1.02307,0.77854,0.67216,0.73337,0.5731,0.89803,0.64626,0.9636,2.25874e-05,2.25874e-05,2.25874e-05
5,15.774,0.93725,0.79426,1.03914,0.78869,0.67996,0.73861,0.57349,0.87819,0.63984,0.94626,2.44378e-05,2.44378e-05,2.44378e-05
6,17.8733,0.96715,0.86341,1.04528,0.79165,0.68107,0.74294,0.58288,0.87059,0.62979,0.94039,2.4639e-05,2.4639e-05,2.4639e-05
7,19.9289,0.96318,0.76368,1.00938,0.78462,0.68929,0.74927,0.59223,0.86352,0.62059,0.93588,2.31907e-05,2.31907e-05,2.31907e-05
8,21.9672,0.92392,0.73402,0.99277,0.79301,0.69176,0.75925,0.60087,0.85976,0.61215,0.93428,2.00932e-05,2.00932e-05,2.00932e-05
9,23.9581,0.96987,0.74661,1.02891,0.78779,0.69619,0.7662,0.60867,0.85538,0.60179,0.93195,1.53462e-05,1.53462e-05,1.53462e-05
10,25.9855,0.92236,0.69351,1.00141,0.78478,0.69254,0.76788,0.61109,0.8514,0.59542,0.93019,8.94999e-06,8.94999e-06,8.94999e-06
